ncounts,nstrata,ymin,ymax,nknots,stratify_by,nonzeroweight,nobservers,X.basis,count,strat_name,strat,obser,year,firstyr,month,day,r_year,route
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52-112,16,9,20,0,7,4,2013,13-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52-112,16,10,23,1,6,27,2016,13-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52-112,16,10,24,0,7,1,2017,13-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52-112,16,10,25,0,6,24,2018,13-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52-112,16,10,26,0,6,2,2019,13-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,2,2,1,6,28,1995,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54-112,18,3,10,1,6,28,2003,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,12,0,6,26,2005,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,13,0,6,25,2006,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,14,0,6,23,2007,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,15,0,6,15,2008,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,16,0,6,28,2009,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,17,0,6,20,2010,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,18,0,6,12,2011,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,20,0,6,9,2013,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,21,0,6,15,2014,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,22,0,6,14,2015,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,23,0,6,19,2016,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,24,0,6,11,2017,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,25,0,6,17,2018,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,54-112,18,3,26,0,6,23,2019,4-138
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,52-110,15,5,1,1,6,25,1994,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,12,52-110,15,5,2,0,6,17,1995,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,13,52-110,15,5,3,0,6,15,1996,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,52-110,15,5,4,0,6,22,1997,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52-110,15,5,5,0,6,13,1998,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,52-110,15,5,6,0,6,12,1999,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,52-110,15,5,7,0,6,17,2000,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,13,52-110,15,5,8,0,6,16,2001,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,52-110,15,5,9,0,6,15,2002,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,52-110,15,5,10,0,6,7,2003,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,52-110,15,5,11,0,6,19,2004,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,25,52-110,15,5,12,0,6,1,2005,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,52-110,15,5,13,0,6,24,2006,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,15,52-110,15,5,14,0,6,9,2007,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,52-110,15,5,15,0,6,22,2008,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,8,52-110,15,5,16,0,7,1,2009,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52-110,15,5,17,0,6,14,2010,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52-110,15,5,18,0,6,12,2011,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-110,15,5,19,0,6,16,2012,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52-110,15,5,20,0,6,23,2013,18-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52-112,16,11,22,1,6,29,2015,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52-112,16,12,2,1,6,12,1995,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,52-112,16,12,3,0,6,10,1996,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52-112,16,12,4,0,6,11,1997,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52-112,16,12,5,0,6,30,1998,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52-112,16,12,6,0,6,14,1999,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,7,0,6,20,2000,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52-112,16,12,8,0,6,12,2001,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,9,0,6,15,2002,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52-112,16,12,10,0,6,13,2003,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,11,0,6,21,2004,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,12,0,6,15,2005,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,13,0,7,4,2006,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,14,0,6,9,2007,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,15,0,6,24,2008,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,16,0,6,28,2009,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,17,0,6,12,2010,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,18,0,6,11,2011,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,19,0,6,16,2012,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-112,16,12,20,0,7,6,2013,19-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,1,1,6,11,1994,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,2,0,6,24,1995,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,3,0,6,15,1996,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,4,0,6,21,1997,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,5,0,7,1,1998,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-112,12,7,6,0,6,19,1999,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,7,0,6,10,2000,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,8,0,6,9,2001,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,9,0,6,22,2002,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,10,0,7,6,2003,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,11,0,6,19,2004,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,12,0,6,25,2005,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,13,0,6,24,2006,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,14,0,6,23,2007,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,15,0,6,28,2008,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-112,12,7,16,0,6,13,2009,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,17,0,6,5,2010,2-Apr
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-112,12,7,18,0,6,12,2011,2-Apr
