ncounts,nstrata,ymin,ymax,nknots,stratify_by,nonzeroweight,nobservers,X.basis,count,strat_name,strat,obser,year,firstyr,month,day,r_year,route
28289,132,1,26,6,latlong,0.846153846,24,1.12985254,9,42-72,91,1,6,1,6,16,1973,18-1
NA,NA,NA,NA,NA,NA,1,16,0.934558708,2,42-72,91,1,7,0,6,14,1974,18-1
NA,NA,NA,NA,NA,NA,1,29,0.762890855,13,42-72,91,1,8,0,6,7,1975,18-1
NA,NA,NA,NA,NA,NA,0.666666667,9,0.613352067,7,42-72,91,1,9,0,6,13,1976,18-1
NA,NA,NA,NA,NA,NA,1,59,0.484453097,3,42-72,91,1,10,0,6,18,1977,18-1
NA,NA,NA,NA,NA,NA,1,8,0.374958082,3,42-72,91,1,11,0,6,18,1978,18-1
NA,NA,NA,NA,NA,NA,1,28,0.283936522,2,42-72,91,1,12,0,6,16,1979,18-1
NA,NA,NA,NA,NA,NA,0.833333333,20,0.210476096,1,42-72,91,1,13,0,6,13,1980,18-1
NA,NA,NA,NA,NA,NA,0.944444444,68,0.153449632,1,42-72,91,1,14,0,6,9,1981,18-1
NA,NA,NA,NA,NA,NA,1,42,0.110404032,2,42-72,91,1,15,0,6,16,1982,18-1
NA,NA,NA,NA,NA,NA,1,39,0.078380892,4,42-72,91,1,16,0,6,21,1983,18-1
NA,NA,NA,NA,NA,NA,1,32,0.054428051,1,42-72,91,2,17,1,6,21,1984,18-1
NA,NA,NA,NA,NA,NA,1,30,0.036223765,2,42-72,91,2,18,0,6,21,1985,18-1
NA,NA,NA,NA,NA,NA,1,39,0.02255698,1,42-72,91,2,19,0,6,24,1986,18-1
NA,NA,NA,NA,NA,NA,1,35,0.012329702,4,42-72,91,2,20,0,6,24,1987,18-1
NA,NA,NA,NA,NA,NA,1,38,0.004500655,4,42-72,91,2,21,0,6,27,1988,18-1
NA,NA,NA,NA,NA,NA,1,30,-0.001414221,2,42-72,91,2,22,0,6,18,1989,18-1
NA,NA,NA,NA,NA,NA,0.666666667,18,-0.005582718,2,42-72,91,2,23,0,6,20,1990,18-1
NA,NA,NA,NA,NA,NA,0.833333333,8,-0.008168167,1,42-72,91,2,24,0,6,23,1991,18-1
NA,NA,NA,NA,NA,NA,0.666666667,18,-0.008912388,2,42-72,91,2,25,0,6,21,1992,18-1
NA,NA,NA,NA,NA,NA,0.875,15,-0.006451148,1,42-72,91,2,26,0,6,20,1993,18-1
NA,NA,NA,NA,NA,NA,0.875,22,0.000759012,0,42-74,92,1,25,1,6,7,1992,18-10
NA,NA,NA,NA,NA,NA,0.25,2,0.014260105,0,42-74,92,2,1,1,6,23,1968,18-10
NA,NA,NA,NA,NA,NA,0.666666667,3,0.03556983,2,42-74,92,2,2,0,6,21,1969,18-10
NA,NA,NA,NA,NA,NA,1,46,0.066185713,0,42-74,92,3,10,1,6,25,1977,18-10
NA,NA,NA,NA,NA,NA,1,43,0.10760467,0,42-74,92,3,12,0,6,9,1979,18-10
NA,NA,NA,NA,NA,NA,1,61,0.070206772,0,42-74,92,3,13,0,6,7,1980,18-10
NA,NA,NA,NA,NA,NA,1,36,0.1214964,0,42-74,92,3,14,0,6,7,1981,18-10
NA,NA,NA,NA,NA,NA,1,24,0.160926778,0,42-74,92,3,15,0,6,12,1982,18-10
NA,NA,NA,NA,NA,NA,1,43,0.189509793,0,42-74,92,3,16,0,6,11,1983,18-10
NA,NA,NA,NA,NA,NA,1,32,0.208230478,0,42-74,92,3,17,0,6,9,1984,18-10
NA,NA,NA,NA,NA,NA,1,32,0.217186596,0,42-74,92,3,18,0,6,8,1985,18-10
NA,NA,NA,NA,NA,NA,1,21,0.215406619,0,42-74,92,3,20,0,6,6,1987,18-10
NA,NA,NA,NA,NA,NA,1,19,0.201855357,0,42-74,92,3,21,0,6,12,1988,18-10
