ncounts,nstrata,ymin,ymax,nknots,stratify_by,nonzeroweight,nobservers,X.basis,count,strat_name,strat,obser,year,firstyr,month,day,r_year,route
NA,NA,NA,NA,NA,NA,0.805555556,109,0.009156896,4,50-122,122,6,26,0,6,20,1993,11-Nov
NA,NA,NA,NA,NA,NA,0.823529412,79,0.007167721,2,50-122,122,7,1,1,6,13,1968,11-Nov
NA,NA,NA,NA,NA,NA,0.958333333,60,0.006815186,29,50-122,122,7,3,0,7,4,1970,11-Nov
NA,NA,NA,NA,NA,NA,1,36,0.006779346,0,50-118,120,1,11,1,6,17,1978,18-Nov
NA,NA,NA,NA,NA,NA,1,32,0.004535855,0,50-118,120,1,12,0,6,23,1979,18-Nov
NA,NA,NA,NA,NA,NA,1,18,-0.002634796,0,50-118,120,1,13,0,6,14,1980,18-Nov
NA,NA,NA,NA,NA,NA,1,46,-0.017399011,0,50-118,120,1,14,0,6,17,1981,18-Nov
NA,NA,NA,NA,NA,NA,1,36,-0.041531217,0,50-118,120,1,15,0,6,24,1982,18-Nov
NA,NA,NA,NA,NA,NA,1,34,-0.076065705,0,50-118,120,1,16,0,6,21,1983,18-Nov
NA,NA,NA,NA,NA,NA,1,57,-0.122014361,1,50-118,120,1,19,0,6,25,1986,18-Nov
NA,NA,NA,NA,NA,NA,1,50,0.000674635,0,50-118,120,1,21,0,6,21,1988,18-Nov
NA,NA,NA,NA,NA,NA,0.909090909,28,0.023713489,0,50-118,120,1,22,0,6,18,1989,18-Nov
NA,NA,NA,NA,NA,NA,0.9,26,0.041661811,0,50-118,120,1,23,0,6,17,1990,18-Nov
NA,NA,NA,NA,NA,NA,0.75,15,0.054949903,0,50-118,120,2,2,1,7,3,1969,18-Nov
NA,NA,NA,NA,NA,NA,0.75,22,0.064032492,0,50-118,120,3,6,1,6,27,1973,18-Nov
NA,NA,NA,NA,NA,NA,0.6,9,0.070171091,0,50-118,120,3,7,0,6,17,1974,18-Nov
NA,NA,NA,NA,NA,NA,0.833333333,12,0.075599521,0,50-118,120,3,8,0,6,23,1975,18-Nov
NA,NA,NA,NA,NA,NA,0.75,8,0.082609489,0,50-118,120,3,9,0,6,26,1976,18-Nov
NA,NA,NA,NA,NA,NA,1,7,0.092751108,0,50-118,120,4,20,1,6,21,1987,18-Nov
NA,NA,NA,NA,NA,NA,1,15,0.102997903,16,50-118,120,5,11,1,7,1,1978,19-Nov
NA,NA,NA,NA,NA,NA,0.444444444,21,0.108579281,6,50-118,120,5,13,0,6,19,1980,19-Nov
NA,NA,NA,NA,NA,NA,0.6875,27,0.104761516,10,50-118,120,5,14,0,6,17,1981,19-Nov
NA,NA,NA,NA,NA,NA,0.588235294,16,0.090322061,10,50-118,120,5,15,0,6,28,1982,19-Nov
NA,NA,NA,NA,NA,NA,0.8,16,0.070224487,11,50-118,120,5,16,0,6,19,1983,19-Nov
NA,NA,NA,NA,NA,NA,1,10,0.050062061,6,50-118,120,6,7,1,7,6,1974,19-Nov
NA,NA,NA,NA,NA,NA,1,17,0.034987054,12,50-118,120,6,8,0,6,26,1975,19-Nov
NA,NA,NA,NA,NA,NA,1,38,0.025819405,8,50-118,120,6,9,0,6,8,1976,19-Nov
NA,NA,NA,NA,NA,NA,1,31,0.020920067,10,50-118,120,7,17,1,6,26,1984,19-Nov
NA,NA,NA,NA,NA,NA,0.85,43,0.018621915,13,50-118,120,7,18,0,6,27,1985,19-Nov
NA,NA,NA,NA,NA,NA,0.642857143,26,0.017332651,8,50-118,120,7,19,0,6,28,1986,19-Nov
NA,NA,NA,NA,NA,NA,1,25,0.015656322,9,50-118,120,8,21,1,6,11,1988,19-Nov
NA,NA,NA,NA,NA,NA,0.846153846,26,0.012228789,4,50-118,120,8,22,0,6,18,1989,19-Nov
NA,NA,NA,NA,NA,NA,1,32,0.005714957,8,50-118,120,9,23,1,6,27,1990,19-Nov
NA,NA,NA,NA,NA,NA,0.666666667,17,-0.004732483,5,50-118,120,9,26,0,6,20,1993,19-Nov
NA,NA,NA,NA,NA,NA,0.777777778,24,-0.019556086,6,50-118,120,10,20,1,6,28,1987,19-Nov
NA,NA,NA,NA,NA,NA,0.833333333,8,-0.039186158,0,48-124,97,5,13,1,6,14,1980,2-Nov
NA,NA,NA,NA,NA,NA,0.888888889,25,-0.039186158,0,48-124,97,5,14,0,6,13,1981,2-Nov
NA,NA,NA,NA,NA,NA,1,33,-0.019556086,1,48-124,97,5,17,0,6,10,1984,2-Nov
NA,NA,NA,NA,NA,NA,0.714285714,30,-0.004732483,0,48-124,97,5,18,0,6,15,1985,2-Nov
NA,NA,NA,NA,NA,NA,0.9375,49,0.005714957,0,48-124,97,5,19,0,6,8,1986,2-Nov
NA,NA,NA,NA,NA,NA,1,61,0.012228789,0,48-124,97,5,20,0,6,6,1987,2-Nov
NA,NA,NA,NA,NA,NA,0.9,20,0.015656322,0,48-124,97,5,21,0,6,11,1988,2-Nov
NA,NA,NA,NA,NA,NA,1,27,0.017332651,0,48-124,97,5,22,0,6,11,1989,2-Nov
NA,NA,NA,NA,NA,NA,0.9,39,0.018621915,0,48-124,97,5,23,0,6,9,1990,2-Nov
NA,NA,NA,NA,NA,NA,1,21,0.020920067,0,48-124,97,5,24,0,6,9,1991,2-Nov
NA,NA,NA,NA,NA,NA,1,18,0.025819405,0,48-124,97,5,25,0,6,13,1992,2-Nov
NA,NA,NA,NA,NA,NA,0.833333333,23,0.034987054,0,48-124,97,5,26,0,6,13,1993,2-Nov
NA,NA,NA,NA,NA,NA,0.75,13,0.050062061,0,48-124,97,6,6,1,6,27,1973,2-Nov
NA,NA,NA,NA,NA,NA,1,12,0.070224487,0,48-124,97,6,7,0,6,26,1974,2-Nov
NA,NA,NA,NA,NA,NA,1,10,0.090322061,12,50-120,121,1,1,1,7,1,1968,20-Nov
NA,NA,NA,NA,NA,NA,0.8,15,0.104761516,15,50-120,121,2,7,1,6,29,1974,20-Nov
NA,NA,NA,NA,NA,NA,0.9,25,0.108579281,14,50-120,121,2,8,0,6,12,1975,20-Nov
NA,NA,NA,NA,NA,NA,0.571428571,26,0.102997903,12,50-120,121,2,9,0,6,16,1976,20-Nov
NA,NA,NA,NA,NA,NA,0.642857143,20,0.092751108,4,50-120,121,2,14,0,6,20,1981,20-Nov
NA,NA,NA,NA,NA,NA,0.888888889,25,0.082609489,0,50-120,121,2,15,0,6,13,1982,20-Nov
NA,NA,NA,NA,NA,NA,1,7,0.075599521,0,50-120,121,2,16,0,6,12,1983,20-Nov
NA,NA,NA,NA,NA,NA,0.666666667,6,0.070171091,16,50-120,121,3,2,1,6,18,1969,20-Nov
NA,NA,NA,NA,NA,NA,0.666666667,10,0.064032492,8,50-120,121,3,3,0,6,18,1970,20-Nov
NA,NA,NA,NA,NA,NA,0.818181818,20,0.054949903,8,50-120,121,3,4,0,6,20,1971,20-Nov
NA,NA,NA,NA,NA,NA,0.7,14,0.041661811,14,50-120,121,4,24,1,6,26,1991,20-Nov
NA,NA,NA,NA,NA,NA,0.583333333,10,0.023713489,17,50-120,121,4,26,0,6,30,1993,20-Nov
NA,NA,NA,NA,NA,NA,0.875,15,0.000674635,5,48-124,97,7,8,1,7,7,1975,11-201
NA,NA,NA,NA,NA,NA,1,11,-0.122014361,5,48-124,97,7,9,0,7,6,1976,11-201
NA,NA,NA,NA,NA,NA,1,7,-0.076065705,1,48-124,97,7,10,0,7,5,1977,11-201
NA,NA,NA,NA,NA,NA,0.8,14,-0.041531217,4,48-124,97,7,11,0,7,5,1978,11-201
NA,NA,NA,NA,NA,NA,0.625,10,-0.017399011,5,48-124,97,7,12,0,7,4,1979,11-201
NA,NA,NA,NA,NA,NA,0.916666667,21,-0.002634796,7,48-124,97,7,13,0,7,5,1980,11-201
NA,NA,NA,NA,NA,NA,1,29,0.004535855,5,48-124,97,7,14,0,6,27,1981,11-201
NA,NA,NA,NA,NA,NA,1,22,0.006779346,9,48-124,97,7,15,0,6,27,1982,11-201
NA,NA,NA,NA,NA,NA,1,14,0.006815186,1,48-124,97,8,21,1,6,28,1988,11-201
NA,NA,NA,NA,NA,NA,0.875,13,0.007167721,2,48-124,97,8,22,0,6,18,1989,11-201
NA,NA,NA,NA,NA,NA,1,10,0.009156896,5,48-124,97,9,24,1,7,1,1991,11-201
NA,NA,NA,NA,NA,NA,1,6,0.01364366,0,48-124,97,9,25,0,6,21,1992,11-201
NA,NA,NA,NA,NA,NA,1,13,0.021489241,5,48-124,97,9,26,0,6,20,1993,11-201
NA,NA,NA,NA,NA,NA,1,12,0.033657531,16,48-124,97,10,7,1,6,30,1974,11-201
NA,NA,NA,NA,NA,NA,1,17,0.051293298,2,48-124,97,11,23,1,7,2,1990,11-201
NA,NA,NA,NA,NA,NA,0.857142857,16,0.075559726,3,50-118,120,11,6,1,6,24,1973,11-207
NA,NA,NA,NA,NA,NA,0.857142857,18,0.107190833,3,50-118,120,11,7,0,6,28,1974,11-207
NA,NA,NA,NA,NA,NA,0.928571429,26,0.142704546,2,50-118,120,11,8,0,6,30,1975,11-207
NA,NA,NA,NA,NA,NA,0.777777778,19,0.176225781,2,50-118,120,11,9,0,6,27,1976,11-207
NA,NA,NA,NA,NA,NA,0.333333333,4,0.201855357,1,50-118,120,11,10,0,6,27,1977,11-207
NA,NA,NA,NA,NA,NA,0.75,11,0.215406619,1,50-118,120,11,11,0,7,2,1978,11-207
NA,NA,NA,NA,NA,NA,1,20,0.217186596,2,50-118,120,11,12,0,6,24,1979,11-207
NA,NA,NA,NA,NA,NA,0.75,7,0.208230478,4,50-118,120,11,13,0,6,29,1980,11-207
NA,NA,NA,NA,NA,NA,1,9,0.189509793,2,50-118,120,11,14,0,6,21,1981,11-207
NA,NA,NA,NA,NA,NA,1,10,0.160926778,0,50-118,120,11,15,0,6,26,1982,11-207
NA,NA,NA,NA,NA,NA,1,9,0.1214964,1,50-118,120,11,16,0,6,26,1983,11-207
NA,NA,NA,NA,NA,NA,1,10,0.070206772,1,50-118,120,11,17,0,7,1,1984,11-207
NA,NA,NA,NA,NA,NA,1,13,0.10760467,7,50-118,120,11,18,0,7,3,1985,11-207
NA,NA,NA,NA,NA,NA,1,21,0.066185713,3,50-118,120,11,19,0,7,5,1986,11-207
NA,NA,NA,NA,NA,NA,1,11,0.03556983,3,50-118,120,11,20,0,6,28,1987,11-207
NA,NA,NA,NA,NA,NA,0.666666667,7,0.014260105,2,50-118,120,11,21,0,6,26,1988,11-207
NA,NA,NA,NA,NA,NA,1,10,0.000759012,0,50-118,120,11,22,0,7,2,1989,11-207
NA,NA,NA,NA,NA,NA,1,2,-0.006451148,2,50-118,120,11,23,0,7,1,1990,11-207
NA,NA,NA,NA,NA,NA,1,4,-0.008912388,1,50-118,120,11,24,0,7,1,1991,11-207
NA,NA,NA,NA,NA,NA,0.8,5,-0.008168167,0,50-118,120,11,25,0,6,28,1992,11-207
NA,NA,NA,NA,NA,NA,1,13,-0.005582718,0,50-118,120,11,26,0,6,27,1993,11-207
NA,NA,NA,NA,NA,NA,1,16,-0.001414221,1,50-120,121,5,6,1,7,2,1973,11-208
NA,NA,NA,NA,NA,NA,1,12,0.004500655,0,50-120,121,5,8,0,6,30,1975,11-208
NA,NA,NA,NA,NA,NA,0.857142857,13,0.012329702,0,50-120,121,5,10,0,6,18,1977,11-208
NA,NA,NA,NA,NA,NA,1,12,0.02255698,0,50-120,121,5,11,0,6,22,1978,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.036223765,0,50-120,121,5,12,0,6,25,1979,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.054428051,0,50-120,121,5,14,0,6,29,1981,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.078380892,0,50-120,121,5,16,0,6,20,1983,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.110404032,1,50-120,121,5,17,0,6,24,1984,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.153449632,0,50-120,121,5,18,0,6,17,1985,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.210476096,0,50-120,121,5,19,0,6,14,1986,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.283936522,0,50-120,121,5,20,0,6,20,1987,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.374958082,0,50-120,121,5,21,0,6,22,1988,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.484453097,0,50-120,121,5,22,0,6,17,1989,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.613352067,0,50-120,121,5,23,0,6,21,1990,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.762890855,0,50-120,121,5,24,0,6,19,1991,11-208
NA,NA,NA,NA,NA,NA,NA,NA,0.934558708,0,50-120,121,5,25,0,6,23,1992,11-208
NA,NA,NA,NA,NA,NA,NA,NA,1.12985254,0,50-120,121,5,26,0,6,13,1993,11-208
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,121,6,7,1,7,2,1974,11-208
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,121,6,9,0,6,21,1976,11-208
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-120,121,6,13,0,6,29,1980,11-208
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-120,121,7,6,1,6,17,1973,21-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-120,121,7,7,0,7,6,1974,21-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,8,21,1,7,2,1988,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50-122,122,8,22,0,7,3,1989,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,8,23,0,7,1,1990,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-122,122,8,24,0,7,5,1991,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50-122,122,8,25,0,6,25,1992,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-122,122,8,26,0,6,26,1993,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,29,50-122,122,9,6,1,6,10,1973,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,18,50-122,122,9,7,0,6,23,1974,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,50-122,122,9,8,0,6,22,1975,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50-122,122,10,9,1,6,26,1976,11-210
NA,NA,NA,NA,NA,NA,NA,NA,NA,18,50-122,122,11,6,1,7,2,1973,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50-122,122,11,7,0,7,1,1974,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,17,50-122,122,11,8,0,6,24,1975,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,17,50-122,122,11,9,0,7,6,1976,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,19,50-122,122,11,11,0,7,1,1978,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,23,50-122,122,11,14,0,7,5,1981,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50-122,122,11,15,0,7,4,1982,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,15,50-122,122,11,18,0,6,30,1985,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,9,50-122,122,11,19,0,7,5,1986,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50-122,122,11,20,0,7,5,1987,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,13,50-122,122,11,21,0,7,1,1988,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50-122,122,11,22,0,7,6,1989,11-211
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,12,15,1,6,22,1982,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,13,7,1,6,18,1974,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,13,8,0,6,1,1975,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-122,122,13,13,0,6,12,1980,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,13,17,0,6,14,1984,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-122,122,13,18,0,6,24,1985,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-122,122,13,19,0,6,13,1986,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,13,20,0,6,30,1987,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50-122,122,13,23,0,7,5,1990,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,13,26,0,7,4,1993,22-Nov
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50-120,121,8,5,1,7,3,1972,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,8,50-120,121,8,6,0,6,16,1973,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,50-120,121,8,7,0,6,19,1974,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,22,50-120,121,8,8,0,6,14,1975,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,15,50-120,121,8,9,0,6,20,1976,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,50-120,121,8,10,0,6,12,1977,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,15,50-120,121,8,11,0,6,10,1978,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50-120,121,8,12,0,6,9,1979,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,18,50-120,121,8,13,0,6,14,1980,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,23,50-120,121,8,14,0,6,15,1981,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,19,50-120,121,8,15,0,6,16,1982,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,17,50-120,121,8,16,0,6,16,1983,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50-120,121,9,17,1,6,21,1984,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50-120,121,9,18,0,6,16,1985,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,6,50-120,121,9,19,0,6,22,1986,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50-120,121,9,20,0,6,24,1987,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,15,50-120,121,9,21,0,6,18,1988,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50-120,121,9,22,0,6,11,1989,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,50-120,121,9,23,0,6,16,1990,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,18,50-120,121,9,24,0,6,25,1991,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,22,50-120,121,9,25,0,6,14,1992,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50-120,121,9,26,0,6,20,1993,11-220
NA,NA,NA,NA,NA,NA,NA,NA,NA,28,50-120,121,10,13,1,6,22,1980,11-221
NA,NA,NA,NA,NA,NA,NA,NA,NA,19,50-120,121,10,17,0,6,15,1984,11-221
NA,NA,NA,NA,NA,NA,NA,NA,NA,17,50-120,121,10,18,0,7,4,1985,11-221
NA,NA,NA,NA,NA,NA,NA,NA,NA,28,50-120,121,10,21,0,7,7,1988,11-221
NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50-120,121,10,25,0,6,9,1992,11-221
NA,NA,NA,NA,NA,NA,NA,NA,NA,21,50-120,121,10,26,0,7,7,1993,11-221
NA,NA,NA,NA,NA,NA,NA,NA,NA,6,50-122,122,14,18,1,6,30,1985,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50-122,122,15,16,1,6,11,1983,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,9,50-122,122,16,7,1,6,30,1974,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50-122,122,16,9,0,7,2,1976,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50-122,122,16,10,0,7,2,1977,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-122,122,17,19,1,6,22,1986,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,17,21,0,6,12,1988,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50-122,122,17,22,0,6,4,1989,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,17,23,0,6,17,1990,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50-122,122,17,24,0,6,23,1991,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,4,50-122,122,17,25,0,6,14,1992,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50-122,122,17,26,0,6,26,1993,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50-122,122,18,14,1,6,21,1981,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50-122,122,18,15,0,6,13,1982,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50-122,122,18,17,0,6,17,1984,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,7,50-122,122,18,20,0,6,28,1987,11-223
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,52-120,134,1,26,1,6,26,1993,11-233
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-122,135,1,14,1,6,28,1981,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,12,52-122,135,1,16,0,6,25,1983,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,6,52-122,135,1,17,0,6,23,1984,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,52-122,135,1,18,0,6,22,1985,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,9,52-122,135,1,19,0,6,22,1986,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,14,52-122,135,2,15,1,6,27,1982,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52-122,135,3,6,1,6,24,1973,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,5,52-122,135,3,7,0,6,30,1974,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,52-122,135,3,8,0,6,22,1975,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,11,52-122,135,3,9,0,6,27,1976,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,16,52-122,135,3,10,0,7,2,1977,11-234
NA,NA,NA,NA,NA,NA,NA,NA,NA,19,52-122,135,4,22,1,7,2,1989,11-235
NA,NA,NA,NA,NA,NA,NA,NA,NA,16,52-122,135,4,23,0,6,14,1990,11-235
NA,NA,NA,NA,NA,NA,NA,NA,NA,19,52-122,135,4,24,0,6,16,1991,11-235
