"","Year","Index","Q25","Q975","Stratum"
"3837",2006,0.909850604773723,0.178618017737652,3.17338850846182,"34_-96"
"3838",2007,0.721664156409304,0.128636147482299,2.4764039960257,"34_-96"
"3839",2008,0.639782421697458,0.082091941174205,2.35431810731498,"34_-96"
"3840",2009,0.558077988990322,0.0634599655900418,2.17400825334494,"34_-96"
"3841",2010,0.523859966572841,0.0527966765906188,2.46432754668669,"34_-96"
"3842",2011,0.480232019543543,0.042317622436749,1.79186490307817,"34_-96"
"3843",2012,0.446973765828005,0.0363114926785219,2.02490955988262,"34_-96"
"3844",2013,0.444286272816,0.0397054413291347,1.85110105472334,"34_-96"
"3845",2014,0.397149455732366,0.0437329311376776,1.6940649761474,"34_-96"
"3846",2015,0.391673651034042,0.0414605639436257,1.79144932449975,"34_-96"
"3847",2016,0.327756994289487,0.0237602417931683,1.77327483020669,"34_-96"
"3848",2017,0.316949651777999,0.0157464732730616,1.55903239376069,"34_-96"
"3849",1966,19.2737228241307,3.4626101533329,54.3235093461165,"42_-75"
"3850",1967,19.2716117883478,3.97095828523494,53.1111154532935,"42_-75"
"3851",1968,18.9210369970714,4.44206454409731,48.7126550497225,"42_-75"
"3852",1969,18.6831711778917,6.5269005880822,46.3556101083738,"42_-75"
"3853",1970,18.5311805634805,7.16312438406885,40.8162093169055,"42_-75"
"3854",1971,19.3643651223292,7.79926396897894,43.6892524889465,"42_-75"
"3855",1972,20.2110262384923,8.77170801683783,43.6073519877977,"42_-75"
"3856",1973,20.4219649437376,8.9338707577621,42.1451821106084,"42_-75"
"3857",1974,20.0194469015421,10.8725385462136,37.5832929446486,"42_-75"
"3858",1975,19.1429294591747,9.97530155727691,34.8137536815481,"42_-75"
"3859",1976,23.0383694767435,12.1148187946826,43.9530356341301,"42_-75"
"3860",1977,24.0601232222387,12.2454449046507,44.6781907592343,"42_-75"
"3861",1978,25.0165198661137,12.8088168123189,49.160372201836,"42_-75"
"3862",1979,28.514011851491,13.3550067159499,61.006512594494,"42_-75"
"3863",1980,27.9928697978537,12.9610052971588,59.8309962097732,"42_-75"
"3864",1981,32.7841948640634,14.2711985477146,64.9233909105395,"42_-75"
"3865",1982,33.7173780074582,15.4401205549233,70.0600772044876,"42_-75"
"3866",1983,32.8143061629045,16.0764318674704,64.9407320930818,"42_-75"
"3867",1984,34.9014620168264,16.7996757212951,72.8885551539477,"42_-75"
"3868",1985,34.2959437612617,16.5163083205742,66.0120936858946,"42_-75"
"3869",1986,41.1288630999852,19.0347526995284,77.9497139749655,"42_-75"
"3870",1987,44.6210566846626,20.160786894983,94.9169231550137,"42_-75"
"3871",1988,43.3209310126086,21.223730660771,83.7444691137806,"42_-75"
"3872",1989,48.2684383572204,22.3362395824674,103.648690723734,"42_-75"
"3873",1990,54.2198050362171,23.7605176754671,105.678187947344,"42_-75"
"3874",1991,55.0907712083251,23.8029763681124,120.718019693092,"42_-75"
"3875",1992,53.5067639472335,22.6043706366765,116.653771213126,"42_-75"
"3876",1993,50.9807549808805,21.4255220512654,113.760514671256,"42_-75"
"3877",1994,44.4560677494964,19.9593098112394,98.6779891565792,"42_-75"
"3878",1995,38.726464410091,17.9358078742895,82.3633636232713,"42_-75"
"3879",1996,38.9614096337532,19.6127157921744,72.6646707990768,"42_-75"
"3880",1997,39.8884646335929,17.7244155490857,81.2401478952016,"42_-75"
"3881",1998,41.3581928939983,17.9694091567222,82.8463475668056,"42_-75"
"3882",1999,41.1373283065494,18.8167312826825,77.7883535264911,"42_-75"
"3883",2000,42.7790898402946,17.9604590298609,98.3970248002572,"42_-75"
"3884",2001,35.7149548354084,16.1814905691231,74.462924471491,"42_-75"
"3885",2002,32.6330913076557,15.2693186821662,71.4491820852385,"42_-75"
"3886",2003,30.2868552410677,14.5591458329205,62.1004940608044,"42_-75"
"3887",2004,33.1680979108254,15.1726444021095,67.0529791775501,"42_-75"
"3888",2005,31.1253405218157,14.9466877916224,70.5337415471117,"42_-75"
"3889",2006,30.0492723601225,14.4567867640436,62.981199372138,"42_-75"
"3890",2007,30.4045971683769,14.4775002953849,66.5508179688542,"42_-75"
"3891",2008,28.9296140358171,13.9588984235072,66.1973171476993,"42_-75"
"3892",2009,21.2737619865972,11.3403002877779,43.0179258624156,"42_-75"
"3893",2010,15.7025924424394,8.45150106804295,30.4328481143173,"42_-75"
"3894",2011,10.5209787366924,4.55878008113534,21.2382817278226,"42_-75"
"3895",2012,9.48665428584481,4.18704162265798,20.1857460841819,"42_-75"
"3896",2013,9.07991243767825,4.1154502297975,19.4228903596655,"42_-75"
"3897",2014,9.14455056140459,4.28730775091653,20.0813819889307,"42_-75"
"3898",2015,8.95330763904423,4.01360581167085,20.1771564562187,"42_-75"
"3899",2016,7.73626126250032,3.36992399453563,19.0016336935666,"42_-75"
"3900",2017,7.23374850426847,2.84654794711185,16.8944242951787,"42_-75"
"3901",1966,3.95448683488347,1.1843539074924,9.3299938217563,"41_-75"
"3902",1967,4.57090376361519,1.42216404620525,11.1732921387406,"41_-75"
"3903",1968,5.82879423346092,2.02071374966545,13.9814997324981,"41_-75"
"3904",1969,6.07476286260089,2.28751962712791,12.9511291487411,"41_-75"
"3905",1970,5.73957621659637,2.2407802911732,12.5763186675486,"41_-75"
"3906",1971,5.39156152842931,2.10742815591655,12.1323313818138,"41_-75"
"3907",1972,5.05841978990149,1.97450687328274,12.1864031515223,"41_-75"
"3908",1973,4.24462619024183,1.72184431204466,9.67815528892993,"41_-75"
"3909",1974,3.48700038126059,1.24435256961425,7.36471852228625,"41_-75"
"3910",1975,3.15107899330655,1.15424190155479,6.49111781879741,"41_-75"
"3911",1976,3.02365095125943,1.08974016049028,6.6738141129683,"41_-75"
"3912",1977,2.5701090569683,1.11674993319728,5.30105339481273,"41_-75"
"3913",1978,2.26848793415536,1.02090523049783,4.30241015352645,"41_-75"
"3914",1979,2.50785811909397,0.971946145905811,5.26321641336989,"41_-75"
"3915",1980,1.95587326606874,0.850666078432555,4.00393464427829,"41_-75"
"3916",1981,2.21304047276806,1.03603297545,4.37027998428978,"41_-75"
"3917",1982,1.914354590216,0.891061085336641,3.91644425552659,"41_-75"
"3918",1983,1.96344556389388,0.930544632925328,4.02716417646279,"41_-75"
"3919",1984,1.83938697948471,0.835838628338127,3.91156123023177,"41_-75"
"3920",1985,1.27669307436494,0.618759010774921,2.3646256976902,"41_-75"
"3921",1986,0.931265596801868,0.385042625403428,1.67899772672512,"41_-75"
"3922",1987,0.740607028208628,0.231008196686073,1.4346306559033,"41_-75"
"3923",1988,0.775214673503031,0.288786049730521,1.69044474017041,"41_-75"
"3924",1989,0.876882642895472,0.309303138182357,1.95328398861041,"41_-75"
"3925",1990,0.822520267275414,0.360314095301901,1.68031142590975,"41_-75"
"3926",1991,0.723190372880167,0.300852931753757,1.55412479282704,"41_-75"
"3927",1992,0.613471497957355,0.239852499240225,1.2736317265719,"41_-75"
"3928",1993,0.520906120366498,0.169616996462599,1.27674140026452,"41_-75"
"3929",1994,0.451976688894241,0.11895991566448,1.02701793725614,"41_-75"
