iteration,grid,meancor.lin,mean.mean,mean.var
1,26-98,0.433840659,8.874403869,21.6535184
1,28-100,0.176212191,11.60746015,38.04692874
1,28-98,0.334006885,7.253977474,14.36972243
1,30-100,0.094561823,18.01038602,141.0071482
1,30-102,0.025324955,22.32482417,189.9294557
1,30-104,0.139428019,27.08446196,381.8053847
1,30-98,0.217560872,11.49504609,37.25832321
1,32-100,0.146284435,18.80468634,143.7229842
1,32-102,0.141291931,30.20325671,398.789441
1,32-104,0.303002322,35.29806434,1006.762818
1,32-106,0.237573261,39.97167374,1382.917362
1,32-108,0.357035867,21.89935301,1710.000543
1,32-98,0.122942963,14.26291748,115.8499428
1,34-100,0.081129916,31.75992222,359.0491322
1,34-102,0.085933527,38.38822807,402.3148732
1,34-104,0.368075118,44.44738416,573.3521342
1,34-106,0.309611768,44.20823946,1359.374988
1,34-98,0.354766177,13.41246123,57.1071252
1,36-100,0.181317444,27.17160577,177.2659646
1,36-102,0.186226576,40.62672544,391.2144549
1,36-104,0.256189661,46.31055213,470.0469227
1,38-100,0.193901759,21.74370056,136.4213351
1,38-102,0.148785514,27.64129159,186.1024152
1,38-104,0.234360854,28.92026606,201.926602
1,40-102,0.382704799,15.9133709,88.89818586
1,40-104,0.167953485,18.9114387,109.5476387
2,26-98,0.243819892,8.962864115,28.70127166
2,28-100,0.067046709,11.9432235,57.000767
2,28-98,0.206608408,7.315012629,18.69611305
2,30-100,-0.034228641,17.97425837,173.4565652
2,30-102,0.042328669,22.63838846,220.4652316
2,30-104,0.112249279,26.23760661,279.5995147
2,30-98,0.189526174,11.77766279,55.08291004
2,32-100,0.226889145,18.64374252,139.1197813
2,32-102,0.164114807,30.02627422,297.3203402
2,32-104,0.200320692,35.96972956,1161.00292
2,32-106,0.365923465,41.35905065,1601.528576
2,32-108,0.31022002,23.25769569,2158.658257
2,32-98,0.275243578,14.13253171,117.1005996
2,34-100,0.231085506,31.43162974,283.7439677
2,34-102,0.108441872,38.79065479,329.0623868
2,34-104,0.300286158,44.22659308,393.0112239
2,34-106,0.31751505,45.86753321,1534.371437
2,34-98,0.419832381,12.84549879,43.74271506
2,36-100,0.222208281,26.66786352,129.5602377
2,36-102,0.04807134,40.78514685,290.948353
2,36-104,0.121190446,46.61387096,353.7844137
2,38-100,0.285046592,20.92113984,80.07942768
2,38-102,0.144904678,27.43959463,137.3840099
2,38-104,0.216758475,28.67183923,147.8907495
2,40-102,0.366494444,15.56972298,53.15228793
2,40-104,0.356289224,18.58210344,65.71650883
3,26-98,0.05702038,8.685823985,45.10549686
3,28-100,0.102297716,11.36081558,52.86198755
3,28-98,0.106107651,7.061760822,29.68943522
3,30-100,0.12786755,17.7279059,217.4417092
3,30-102,-0.015343899,21.70324544,263.8431936
3,30-104,0.056634742,25.33471162,334.4632767
3,30-98,0.116393734,11.26768357,52.87649136
3,32-100,0.139770358,17.86245865,189.1681898
3,32-102,0.099995531,28.39992695,335.0258904
3,32-104,0.244396114,34.25027788,1627.083801
3,32-106,0.194814952,39.16670791,2269.163937
3,32-108,-0.025207724,22.17772504,3220.823533
3,32-98,0.220432647,14.08339894,199.1758294
3,34-100,0.090821932,30.34183988,366.0810099
3,34-102,0.052298924,37.56274022,393.6606646
3,34-104,0.085058783,42.99888528,476.5511731
3,34-106,0.274547478,43.67659523,2147.140955
3,34-98,0.212020104,12.74764203,55.40982463
3,36-100,0.237695136,27.11115021,148.9124581
3,36-102,0.175204504,40.3143954,318.4622244
3,36-104,0.227666633,46.24632399,390.0853958
3,38-100,0.301938277,22.08916058,113.8066708
3,38-102,0.271411939,28.42535314,158.9272794
3,38-104,0.357551803,29.82846232,172.2716547
3,40-102,0.423737431,16.62679789,74.32473133
3,40-104,0.371854836,19.82794449,90.10074707
4,26-98,0.169582996,8.339405782,15.43207844
4,28-100,0.145332056,11.63911651,53.89919879
4,28-98,0.27622987,6.819248968,10.7681326
4,30-100,0.322194733,17.54202412,123.0207207
4,30-102,0.161300735,21.27255132,155.4639058
4,30-104,0.267216353,25.45022557,261.5969871
4,30-98,0.30402325,11.61914143,51.72686238
4,32-100,0.260981951,18.21005462,112.4160685
4,32-102,0.168508413,28.67991178,281.9475651
4,32-104,0.437094068,32.59515737,372.9493009
4,32-106,0.46808199,36.26315928,472.5827985
4,32-108,0.558790462,18.45661463,315.8837347
4,32-98,0.27641874,14.05036183,82.16401714
4,34-100,0.092776102,30.54241615,265.9732882
4,34-102,0.13932521,38.34006475,333.4525014
4,34-104,0.191593437,44.21463526,436.0523068
4,34-106,0.361321874,41.57416787,459.0008792
4,34-98,0.333828936,13.22805667,54.53087415
4,36-100,0.251156325,27.73180513,149.0129936
4,36-102,0.091911388,40.05548013,298.8546411
4,36-104,0.144859456,46.42142408,399.2869012
4,38-100,0.205685638,21.29807392,112.3454495
4,38-102,0.196004097,28.02255943,156.2100718
4,38-104,0.262322185,29.46198048,165.2110829
4,40-102,0.385198788,15.28829166,61.32642518
4,40-104,0.273333545,18.16189537,75.66428942
5,26-98,0.272629611,8.560382313,23.8500335
5,28-100,0.116425047,10.75934544,28.60991388
5,28-98,0.320900316,7.018848849,15.71540924
5,30-100,0.092042005,17.60497374,213.9480532
5,30-102,0.033342484,22.06530962,271.7208428
5,30-104,0.091626046,26.59374941,432.7278729
5,30-98,0.257727699,10.72916493,30.43322773
5,32-100,0.172804034,18.42842873,203.3549592
5,32-102,0.083575789,29.0402887,335.5173559
5,32-104,0.230848049,33.80368007,507.8917145
5,32-106,0.307305166,38.45547517,685.9113587
5,32-108,0.029841551,21.20671656,560.1320683
5,32-98,0.059713202,14.3315426,219.8143802
5,34-100,0.070304161,30.63477025,322.6738127
5,34-102,0.113336733,38.86773535,418.1722248
5,34-104,0.255088144,44.92728174,553.1576961
5,34-106,0.125389547,43.34289419,552.6501066
5,34-98,0.274801343,13.43410247,59.03736075
5,36-100,0.152487232,27.56297979,160.636439
5,36-102,0.02723701,40.36474991,288.4372652
5,36-104,0.145549934,47.14137929,416.6117105
5,38-100,0.185273186,22.02687212,152.8380339
5,38-102,0.192005326,28.67010938,197.8938738
5,38-104,0.210080919,29.99033913,211.0776202
5,40-102,0.400369594,16.40212996,113.1529038
5,40-104,0.253868128,19.59151478,140.1478432
6,26-98,-0.035962153,9.409942139,254.6481613
6,28-100,-0.065980721,10.8859846,167.5839251
6,28-98,0.097737217,7.535897301,154.6056697
6,30-100,0.088439434,17.71173901,267.2026412
6,30-102,0.115118395,22.28815385,320.4968849
6,30-104,0.105476476,26.12377351,372.0213762
6,30-98,0.284599759,10.9980444,153.1612244
6,32-100,0.226996101,18.48661847,181.8384004
6,32-102,0.14968924,29.58478955,358.0511332
6,32-104,0.286341147,33.64867534,475.1429022
6,32-106,0.263164328,38.65920374,611.8601157
6,32-108,0.261193693,19.40514721,378.1278115
6,32-98,0.273977379,14.81108198,178.2746846
6,34-100,0.187174426,32.26181664,349.9499062
6,34-102,0.016521706,39.30886563,381.0649453
6,34-104,0.202557805,45.27084951,502.4003735
6,34-106,0.29867174,43.08495439,531.0017843
6,34-98,0.289378471,13.47569288,60.42629167
6,36-100,0.195111359,27.51398674,144.1877591
6,36-102,0.036698402,40.80628337,327.098266
6,36-104,0.157181946,46.63413518,397.8369493
6,38-100,0.202156351,21.79187021,119.0062195
6,38-102,0.028396447,28.17614709,167.063699
6,38-104,0.151130462,29.29736794,177.7310234
6,40-102,0.294902526,15.53151461,86.98773695
6,40-104,0.329920685,18.33530985,106.7832105
7,26-98,0.321156732,9.139266291,20.18974139
7,28-100,0.301011496,11.44365035,65.00632799
7,28-98,0.130393595,7.352370554,13.43346752
7,30-100,0.038608586,18.23777231,243.1557961
7,30-102,0.072638759,22.23798566,289.5713455
7,30-104,0.176540442,25.90128261,391.1878699
7,30-98,0.240106048,11.47714705,61.28448914
7,32-100,0.240901881,18.53599494,213.6936019
7,32-102,0.171731018,29.17350814,407.2511397
7,32-104,0.319370332,33.21817702,573.0895525
7,32-106,0.390152481,37.52305659,753.254027
7,32-108,0.406768296,18.37200391,392.7567337
7,32-98,0.223547891,14.86694698,223.4795415
7,34-100,0.121737647,31.26647663,430.9335536
7,34-102,0.199433363,38.43712887,432.396061
7,34-104,0.247477574,43.7561668,528.4286881
7,34-106,0.40686958,41.64149277,566.9994186
7,34-98,0.294951881,13.69625387,42.58466764
7,36-100,0.248350631,27.51761916,106.3509061
7,36-102,0.041061349,40.29835164,342.2790762
7,36-104,0.227817731,45.9040687,422.6636655
7,38-100,0.295175863,21.42580475,105.6195021
7,38-102,0.219107716,27.93087083,128.1510734
7,38-104,0.234013498,29.14370609,138.0615596
7,40-102,0.317498867,15.60368498,76.07230601
7,40-104,0.284042255,18.47776914,93.01097665
8,26-98,0.167059186,7.959310707,15.11908037
8,28-100,0.179861291,10.50131925,29.89517443
8,28-98,0.126358397,6.618511621,10.75875474
8,30-100,0.130237156,17.66765702,164.4842323
8,30-102,0.089924301,21.79317694,212.2765607
8,30-104,0.197372754,25.66263889,275.9343019
8,30-98,0.210772218,10.58409754,32.13754179
8,32-100,0.172249185,18.34265722,155.2815065
8,32-102,0.1604615,29.34630788,408.4495093
8,32-104,0.249206063,32.83254697,472.2199481
8,32-106,0.393645202,37.36992471,628.2358941
8,32-108,0.298958734,16.36496193,138.7679377
8,32-98,0.234727936,14.82741674,148.366349
8,34-100,0.149359842,31.98542866,458.1444699
8,34-102,0.164616199,38.73060934,468.0543538
8,34-104,0.23927498,44.05139195,552.5192127
8,34-106,0.202952679,40.9651054,553.8896275
8,34-98,0.214900898,13.35477087,69.71347412
8,36-100,0.165303847,26.98671202,146.6170404
8,36-102,0.162449865,40.64638081,442.9826096
8,36-104,0.19860068,46.44564808,518.9134657
8,38-100,0.349797701,21.72561109,104.5854409
8,38-102,0.234091746,27.91177367,156.6798344
8,38-104,0.22683285,28.99453858,155.3004786
8,40-102,0.28255424,15.91176904,64.62732809
8,40-104,0.409701074,18.9120735,79.52278847
9,26-98,0.11876417,8.388968941,28.2515962
9,28-100,0.191517792,10.91515552,54.14010948
9,28-98,0.173323325,6.981352755,18.70455442
9,30-100,0.117961886,17.82513243,205.9859133
9,30-102,0.086319559,22.44807232,268.7112427
9,30-104,0.111952968,26.35044706,352.7055321
9,30-98,0.125049018,10.85743208,53.36867159
9,32-100,0.16758753,18.49458167,192.3556398
9,32-102,0.0905995,29.36461778,379.0956325
9,32-104,0.256587566,33.95174796,754.9859232
9,32-106,0.384202419,38.680767,1014.289341
9,32-108,0.360181238,19.83061318,956.9300293
9,32-98,0.139671735,14.18847103,171.9770143
9,34-100,0.121787122,30.90680743,387.71882
9,34-102,0.13526859,38.59441223,452.2308101
9,34-104,0.153475247,43.94590928,547.3429796
9,34-106,0.312671985,43.21502502,917.075143
9,34-98,0.276481671,13.32763066,56.58043851
9,36-100,0.202783115,27.6440124,156.9698233
9,36-102,0.116802113,40.60256946,374.0790178
9,36-104,0.142558019,46.47197743,481.8597261
9,38-100,0.232108526,21.6630162,124.0151835
9,38-102,0.310357513,28.37517765,176.6380894
9,38-104,0.287259679,29.6764817,191.4733746
9,40-102,0.190457554,16.2289964,89.64092687
9,40-104,0.443438387,19.25155319,110.5061339
10,26-98,0.347667432,8.395153386,16.48850412
10,28-100,0.129716765,10.68649849,31.7592199
10,28-98,0.295846431,6.801032512,11.81311811
10,30-100,0.160305145,16.62008528,125.0484106
10,30-102,-0.019794229,20.58351143,158.0730413
10,30-104,0.081565466,23.89537704,201.1410204
10,30-98,0.099556265,10.64702637,33.45690183
10,32-100,0.198910225,17.33743015,108.87598
10,32-102,0.192781175,27.61765539,234.3556639
10,32-104,0.230932611,30.85008501,309.2578584
10,32-106,0.363968902,34.86953226,405.4955487
10,32-108,0.114478607,16.13416134,184.18613
10,32-98,0.131594852,13.5640501,103.0381552
10,34-100,0.095709091,29.7384501,249.95963
10,34-102,0.086263192,37.08498519,295.1528546
10,34-104,0.276687473,42.23107078,350.7440088
10,34-106,0.230063852,40.03871491,366.3855809
10,34-98,0.325799833,12.68466777,37.84430594
10,36-100,0.126622166,26.87332452,119.6044097
10,36-102,0.068902943,39.85419816,271.9480333
10,36-104,0.13769224,45.26759863,339.0122525
10,38-100,0.274573537,21.32995227,98.38382665
10,38-102,0.207991092,27.96632726,145.7876995
10,38-104,0.305674524,29.43641969,157.3543688
10,40-102,0.345692872,16.008408,75.9711086
10,40-104,0.30406272,19.14409946,93.90403351
11,26-98,0.182913151,7.553809395,15.70152955
11,28-100,0.11289959,10.82426194,25.7812985
11,28-98,0.402091079,6.473398446,13.1816974
11,30-100,0.125172067,17.14424083,195.350272
11,30-102,0.028989849,21.41238065,244.764855
11,30-104,0.166301924,25.45110041,330.636226
11,30-98,0.184791492,10.93960617,27.6246601
11,32-100,0.132836854,17.89469993,165.388029
11,32-102,0.082983064,28.93830902,337.4563715
11,32-104,0.286673638,32.48343594,396.6577992
11,32-106,0.367423778,36.34799587,531.8142277
11,32-108,0.307832076,17.2526721,157.2661852
11,32-98,0.180350166,13.61717717,177.1234905
11,34-100,0.117290651,30.50273976,351.2676041
11,34-102,0.054147939,37.70353284,394.8664914
11,34-104,0.208239195,43.26935097,485.3811056
11,34-106,0.249423222,41.42451772,437.3572739
11,34-98,0.340751342,13.11584785,42.44978981
11,36-100,0.217736448,27.31033722,163.3410715
11,36-102,0.156098412,40.54071758,350.4619155
11,36-104,0.144026614,46.31406497,412.2790083
11,38-100,0.29525324,21.70751808,114.0389949
11,38-102,0.028478872,28.17486766,188.5368682
11,38-104,0.188778278,29.60488777,208.002058
11,40-102,0.326471398,16.20231935,85.36439809
11,40-104,0.278192497,19.31317128,105.9208913
12,26-98,0.235047851,8.001093595,17.60437503
12,28-100,0.022687116,10.91441323,38.04599041
12,28-98,0.13765796,6.673492673,13.32664292
12,30-100,0.227566408,17.45846216,150.3262035
