iteration,grid,meancor.lin,mean.mean,mean.var
15,52-112,-0.045666894,2.623416611,2.925053213
15,52-114,0.258232086,2.425634211,2.959008473
15,52-98,0.126413379,3.833473084,6.124618727
15,54-106,-0.029320895,3.418072979,5.49500794
15,54-108,0.103684602,3.176624294,4.992769551
15,54-110,-0.150452024,2.914394703,4.400795032
15,54-112,0.153279169,3.088147865,4.854498762
15,54-114,0.047695369,3.18413113,5.102393306
15,54-116,0.102038472,3.031287237,5.124428514
15,56-118,-0.407687489,4.115363044,7.267047145
16,46-92,-0.134952246,1.550803404,0.827132325
16,46-94,0.019550011,1.550803404,0.827132325
16,48-100,-0.067465494,3.187228072,2.315247651
16,48-94,0.081814549,2.230057331,1.353126465
16,48-96,-0.0758058,2.375636792,1.678649435
16,50-100,0.090065768,3.635533052,3.658208963
16,50-102,-0.019309578,3.331563621,3.458554533
16,50-96,0.128198129,3.545218945,3.203913062
16,50-98,0.040083042,3.287414785,2.989925038
16,52-100,-0.135072716,3.641601219,3.810775925
16,52-102,-0.022809338,3.678824382,4.015295524
16,52-104,0.055750799,3.730532681,5.30501978
16,52-106,0.091638515,3.22310832,4.895616243
16,52-108,0.077773201,3.179641289,4.953325395
16,52-112,0.151699609,2.795795479,3.802685118
16,52-114,-3.12E-05,2.510910713,2.630920125
16,52-98,-0.169957879,3.541831523,3.387779728
16,54-106,0.002495935,3.396231992,5.383619367
16,54-108,0.141212194,3.218634733,4.681833994
16,54-110,0.034112589,2.947718648,3.932038875
16,54-112,0.186998867,3.108782618,4.262503847
16,54-114,0.10261048,3.377096394,13.94602846
16,54-116,0.160299117,3.213122627,14.39428958
16,56-118,-0.215572397,4.569471911,29.68651555
17,46-92,0.19843547,1.527957684,1.306333655
17,46-94,0.097311047,1.527957684,1.306333655
17,48-100,0.166223738,2.989536674,1.82955311
17,48-94,0.182708611,2.015505035,1.255146604
17,48-96,0.134452441,2.195274712,1.270192915
17,50-100,0.240413189,3.849281414,5.378241029
17,50-102,0.202576833,3.600978242,5.327348264
17,50-96,0.133063264,3.661782225,5.633359598
17,50-98,0.127525269,3.455708863,4.826487763
17,52-100,-0.105974917,3.870247243,5.845701292
17,52-102,0.011604446,4.127180211,10.71714091
17,52-104,0.151231343,4.18404547,10.69274699
17,52-106,-0.053128736,3.502587845,8.272317245
17,52-108,0.183807584,3.367774384,8.280726596
17,52-112,0.0258976,2.652007421,1.522214536
17,52-114,0.071145382,2.397706904,1.188903081
17,52-98,0.034796956,3.754768175,5.886908611
17,54-106,0.041763661,3.660245254,8.537756982
17,54-108,0.086440423,3.361756488,7.465187366
17,54-110,-0.110610392,3.004723234,6.306633675
17,54-112,0.091541863,3.185903777,6.95110516
17,54-114,0.007353651,3.062643794,5.258454353
17,54-116,-0.06154236,2.957634771,5.601855683
17,56-118,0.12465154,4.060353883,11.26584858
18,46-92,0.164866713,1.499602053,0.471046471
18,46-94,0.29130499,1.499602053,0.471046471
18,48-100,0.218054166,3.074866644,2.178403674
18,48-94,0.047428213,2.129219999,1.482754952
18,48-96,0.025359626,2.277766073,1.511522369
18,50-100,0.075928445,3.689763701,4.149767401
18,50-102,0.086147028,3.437604709,4.166914971
18,50-96,0.130954912,3.437332659,3.633221283
18,50-98,0.139866946,3.282876514,3.299547501
18,52-100,0.092480495,3.733661024,4.774675169
18,52-102,-0.020947288,3.874006688,5.711001437
18,52-104,-0.0252004,4.037365424,7.323883481
18,52-106,-0.034652453,3.631764849,6.508895567
18,52-108,0.268033458,3.593672165,7.115963781
18,52-112,-0.029219256,3.001370106,4.793025645
18,52-114,0.240993182,2.769921637,2.918352167
18,52-98,-0.110397751,3.551877187,4.221499096
18,54-106,0.066813641,3.891057494,7.41406318
18,54-108,0.156766763,3.569172607,6.621751345
18,54-110,-0.117994869,3.21803556,5.430398599
18,54-112,0.375948326,3.390133163,5.985234292
18,54-114,0.038335232,3.368537789,6.531311007
18,54-116,0.139155036,3.176485448,4.715585907
18,56-118,-0.219142207,3.977809859,6.778502205
19,46-92,0.331404161,1.574776409,1.309257914
19,46-94,0.322700647,1.574776409,1.309257914
19,48-100,-0.208579255,3.103056212,2.640164777
19,48-94,0.123308873,2.157356144,2.134196682
19,48-96,0.188454107,2.295900659,1.968485965
19,50-100,0.192894114,3.628183656,3.972491544
19,50-102,0.080473398,3.335795005,3.386191368
19,50-96,0.16523756,3.464420513,3.532159994
19,50-98,0.209995657,3.27477914,3.098104154
19,52-100,-0.053803784,3.62069745,4.154830731
19,52-102,0.066230888,3.727450171,4.00836803
19,52-104,0.133506303,3.638819959,3.894719134
19,52-106,0.036888864,3.12240793,3.191616133
19,52-108,0.236453452,3.133142733,3.72928732
19,52-112,0.018555606,2.635817153,2.137439385
19,52-114,0.144587436,2.621548461,2.180000062
19,52-98,-0.094349267,3.507648659,3.482843118
19,54-106,0.256385213,3.360771054,3.977246418
19,54-108,0.21382704,3.146540625,3.48347873
19,54-110,-0.009298864,2.865578854,2.472650843
19,54-112,0.354512174,3.009232375,2.683066605
19,54-114,0.164128254,2.971986069,3.858021323
19,54-116,0.174889774,3.009343315,4.236312424
19,56-118,-0.453289759,3.834532205,6.664571608
20,46-92,0.166753403,1.312582686,0.614570851
20,46-94,0.205013108,1.312582686,0.614570851
20,48-100,-0.027118808,2.965761853,1.783425905
20,48-94,-0.151442236,2.021462924,1.399566007
20,48-96,0.006066381,2.20377731,1.327726095
20,50-100,0.154104706,3.777717997,4.002288867
20,50-102,-0.000995408,3.607130158,4.033676576
20,50-96,0.18341251,3.56473055,3.440876812
20,50-98,0.079436501,3.376414534,3.238709648
20,52-100,0.085874019,3.89985571,4.522621136
20,52-102,0.178632319,4.05956163,4.693317255
20,52-104,0.088029124,3.998694394,4.74096137
20,52-106,0.102363586,3.411406684,3.827418117
20,52-108,0.124276051,3.307194007,3.650782873
20,52-112,0.087407019,2.705972504,2.397613842
20,52-114,0.178919321,2.537938033,2.050989363
20,52-98,-0.022129264,3.774488508,4.061216217
20,54-106,0.07010971,3.613556133,4.189900995
20,54-108,0.118138478,3.324749281,3.587568093
20,54-110,0.147311978,3.014801531,2.899977998
20,54-112,0.335624978,3.156108483,2.963412186
20,54-114,0.04837919,3.143009949,6.19353643
20,54-116,0.114217408,3.011221076,6.326469577
20,56-118,-0.251663327,4.170205186,12.92003009
21,46-92,0.291316027,1.616549793,3.271847507
21,46-94,0.336632783,1.616549793,3.271847507
21,48-100,0.231754403,3.223734017,4.628993333
21,48-94,0.294257321,2.170907184,3.599475715
21,48-96,0.210079694,2.343689054,3.364379699
21,50-100,0.062228763,3.808490757,8.296149199
21,50-102,0.158036113,3.564635082,7.700875025
21,50-96,0.156261797,3.58007963,8.167594502
21,50-98,0.192103769,3.398668519,7.099010819
21,52-100,0.060535324,3.817735589,8.630256571
21,52-102,0.062087892,4.039166925,9.088272623
21,52-104,-0.031507068,3.937933766,5.987524951
21,52-106,0.045813969,3.554187568,5.283424918
21,52-108,0.161608357,3.45700838,5.256772449
21,52-112,0.272483976,2.87158814,2.877674629
21,52-114,0.108873862,2.640720835,2.64778878
21,52-98,-0.091285037,3.666660592,8.135174172
21,54-106,0.018727918,3.732855143,5.793124822
21,54-108,0.205624797,3.47887569,5.105068027
21,54-110,-0.164166746,3.120872197,3.734582711
21,54-112,0.300340203,3.302024723,4.063924233
21,54-114,0.154015785,3.566160583,9.612044956
21,54-116,0.12828475,3.448311718,10.17496088
21,56-118,-0.223585029,4.864552846,20.26830385
22,46-92,0.145737886,1.527008412,0.926832213
22,46-94,0.178206679,1.527008412,0.926832213
22,48-100,-0.164496849,2.953177032,1.925990157
22,48-94,0.278574668,2.031253533,1.510993245
22,48-96,0.195751843,2.167249557,1.418253067
22,50-100,0.091579949,3.685252834,4.74562971
22,50-102,-0.038828638,3.453576438,4.670403732
22,50-96,0.178109998,3.550592706,5.073376248
22,50-98,0.151381854,3.376421141,4.399784449
22,52-100,0.195426223,3.717793173,5.380569985
22,52-102,0.067179218,4.02665216,5.733269862
22,52-104,0.003903491,3.987032246,4.13568152
22,52-106,-0.090977201,3.413783227,3.25003749
22,52-108,0.066958927,3.33869542,3.824315668
22,52-112,-0.160389474,2.813018709,2.951630842
22,52-114,0.003683748,2.684203051,2.88566689
22,52-98,-0.283665559,3.679455243,5.632385875
22,54-106,0.057268788,3.627270803,4.162065769
22,54-108,0.080821498,3.421796217,3.950245403
22,54-110,-0.184409183,3.14634248,3.457564516
22,54-112,0.127940611,3.342906591,3.785741872
22,54-114,0.111717017,3.285125564,6.177566556
22,54-116,0.052868781,3.223248911,6.448769965
22,56-118,-0.043892577,4.430246543,11.50180796
23,46-92,0.278457851,1.472299678,1.145791864
23,46-94,0.14647199,1.472299678,1.145791864
23,48-100,-0.075057351,3.221885713,3.28743816
23,48-94,0.20409068,2.189010019,2.637221887
23,48-96,-0.0398268,2.366183633,2.400318361
23,50-100,-0.057533603,3.806778261,3.996563778
23,50-102,0.065727465,3.496349286,3.252110223
23,50-96,0.152569612,3.6500452,4.044136427
23,50-98,0.091575748,3.454380328,3.659256036
23,52-100,-0.0347584,3.911247714,4.310527753
23,52-102,0.110257699,3.987493888,5.567358532
23,52-104,0.170034051,4.049226744,5.661829123
23,52-106,-0.088606205,3.481057066,5.470331272
23,52-108,0.102372157,3.358518586,5.549151652
23,52-112,-0.03225522,2.844489844,3.002879964
23,52-114,0.052703039,2.548667578,2.220890116
23,52-98,-0.139489969,3.853802339,4.432611288
23,54-106,0.127752286,3.666983022,5.957196306
23,54-108,0.06576139,3.385659859,5.187589358
23,54-110,-0.162342926,3.081885537,4.624013172
23,54-112,0.160974914,3.272205454,5.10214904
23,54-114,0.025571347,3.262601955,4.390196034
23,54-116,0.002407871,3.058982536,3.784280974
23,56-118,-0.430036191,4.200040041,5.918184754
24,46-92,-0.087461407,1.581881867,2.935270262
24,46-94,0.086149779,1.581881867,2.935270262
24,48-100,0.191004219,3.285650446,4.157146814
24,48-94,0.292000886,2.144558993,3.135855588
24,48-96,0.200764115,2.375861131,2.934662295
24,50-100,0.106488194,3.844301418,5.431481254
24,50-102,0.108177649,3.548182661,4.422066985
24,50-96,0.258326877,3.700018282,5.940318769
24,50-98,0.176453816,3.468426899,5.088783422
24,52-100,0.055520159,3.814489991,4.925268839
24,52-102,0.087919108,3.901354021,5.407050806
24,52-104,0.082969734,3.953527338,5.361633273
24,52-106,-0.005464765,3.399157732,4.108147066
24,52-108,0.20993281,3.322003148,4.078864031
24,52-112,0.101617201,2.856624627,2.62571826
24,52-114,0.144008226,2.627383142,1.763989425
24,52-98,-0.002454012,3.709890908,5.126752936
24,54-106,-0.033606993,3.553555907,4.256321358
24,54-108,0.16564407,3.343498213,3.793989786
24,54-110,-0.002065497,3.057258673,3.365396584
24,54-112,0.226734624,3.218850378,3.685504523
24,54-114,0.086514255,3.316087083,4.548691393
24,54-116,0.214281429,3.110565476,3.94969778
