iteration,grid,meancor.lin,mean.mean,mean.var
4,46-102,0.087984874,33.04595929,432.4248194
4,46-104,-0.004632499,33.6712112,435.5536003
4,46-108,0.076406639,23.13959722,241.6715964
4,46-98,0.234896223,34.3272667,476.0618602
4,48-100,0.062971255,37.80377066,529.2691703
4,48-102,0.160209038,40.96802302,553.9609663
4,48-104,-0.014813831,36.75841363,481.7756855
4,48-106,-0.030165147,35.38960275,802.7666723
4,48-108,0.01328728,38.37497328,690.5589961
4,48-110,-0.068052294,36.54718558,695.0250474
4,48-112,0.13377658,33.22586008,691.0527361
4,50-108,0.135417187,38.28087891,700.8633994
4,50-110,0.102424022,37.29064223,697.2321476
4,50-112,0.111526192,34.06224882,693.5357238
4,50-114,-0.145240136,38.03187942,858.9900567
4,52-110,0.081171476,41.97375095,999.1154061
5,42-104,-0.055461093,16.22495762,189.3275457
5,44-100,0.052313588,27.44694942,455.1053341
5,44-102,0.080198499,27.44694942,455.1053341
5,44-104,0.094714024,29.86899869,510.0948579
5,44-98,0.087505142,32.84740574,344.4163849
5,46-100,0.159259322,27.59488311,388.2791235
5,46-102,0.101165352,30.59084206,395.4556877
5,46-104,-0.1132077,31.19449788,396.2417634
5,46-108,0.117468469,25.54589739,469.0783066
5,46-98,0.33573257,31.02605436,278.6860084
5,48-100,0.235888242,34.00766471,501.2865755
5,48-102,0.244216182,37.70000543,497.9254903
5,48-104,0.146891205,34.02313683,419.6626233
5,48-106,0.121701923,32.04656322,517.4178829
5,48-108,0.040055657,38.65798676,564.4599164
5,48-110,0.115650308,37.19581008,400.489546
5,48-112,0.034467216,33.90198753,391.2510025
5,50-108,0.160800402,38.62374127,403.6782477
5,50-110,0.135303856,37.91955919,402.1474316
5,50-112,0.172286493,34.71620528,393.1161238
5,50-114,0.246930326,39.24335253,487.3710835
5,52-110,0.172274439,38.54699913,381.6703471
6,42-104,0.18756948,17.38503301,825.8003361
6,44-100,0.08517735,30.40758837,1027.82314
6,44-102,0.1516223,30.40758837,1027.82314
6,44-104,-0.01023972,32.97290634,1154.048856
6,44-98,-0.060209712,35.29468014,712.1403037
6,46-100,-0.129544259,30.1244611,847.1606207
6,46-102,0.082403564,32.62322869,812.6982996
6,46-104,-0.07274244,33.21264203,817.4633425
6,46-108,-0.086948025,27.57074641,1646.007366
6,46-98,0.11779521,32.83394709,541.0637883
6,48-100,0.176301086,37.11686802,857.9638092
6,48-102,0.174221749,39.99096855,804.919929
6,48-104,0.12295563,35.37090019,657.9494994
6,48-106,0.076578502,32.1485855,658.5029139
6,48-108,0.022475585,38.77613824,1405.843984
6,48-110,0.096067027,35.92776093,1008.334866
6,48-112,-0.086024828,32.90502202,1080.175129
6,50-108,0.050522427,37.24725719,1010.336306
6,50-110,-0.132813015,36.4859774,1009.319551
6,50-112,0.082131226,33.53301555,1081.282899
6,50-114,-0.013873721,38.40692456,1417.525122
6,52-110,0.193336529,35.41498511,181.2294606
7,42-104,0.139528496,15.4266562,174.5445791
7,44-100,0.121101613,29.02213327,1127.464505
7,44-102,-0.011225469,29.02213327,1127.464505
7,44-104,0.053608147,31.34425238,1263.492354
7,44-98,0.165695063,32.80361061,253.9754319
7,46-100,-0.015718259,29.10982349,933.3362788
7,46-102,0.16756105,32.62849366,916.5505567
7,46-104,-0.206838192,33.1248307,915.9407112
7,46-108,0.059905157,28.44938081,1746.682613
7,46-98,0.228227306,31.2261496,204.5900364
7,48-100,0.246329658,36.60875202,1362.270526
7,48-102,0.133847482,40.94939122,1283.475162
7,48-104,0.143323475,37.1853192,1068.023731
7,48-106,-0.031723516,33.69218977,1081.926198
7,48-108,-0.084936184,40.5973843,1515.458282
7,48-110,0.031505928,37.70709967,725.275778
7,48-112,0.053920318,33.50375393,724.4467986
7,50-108,0.021782318,39.09915175,726.6050121
7,50-110,-0.048022377,38.36522798,725.9547621
7,50-112,0.069131491,34.24414828,725.2106557
7,50-114,0.021284418,37.54588494,897.4147825
7,52-110,0.180481444,37.71309117,238.0357719
8,42-104,-0.031855747,19.51909493,437.2064478
8,44-100,0.078924278,30.30536629,450.7951788
8,44-102,0.075387776,30.30536629,450.7951788
8,44-104,-0.001824749,32.86538122,504.1976872
8,44-98,0.25586461,35.55861405,500.3105692
8,46-100,0.179668121,30.26201439,383.3796566
8,46-102,-0.000469963,34.07759492,493.5666444
8,46-104,0.025345211,34.66066544,494.6363566
8,46-108,0.055170851,31.63049684,3225.445688
8,46-98,0.238526259,33.20247602,392.0593732
8,48-100,0.281513542,36.16181732,350.6183078
8,48-102,0.091492168,41.14771273,519.993958
8,48-104,0.009247292,36.44922578,428.6063767
8,48-106,0.002175465,34.7892257,746.4782014
8,48-108,-0.049844817,44.0123807,2963.886254
8,48-110,0.101528536,41.80440954,3173.408019
8,48-112,0.009144516,37.52383815,3356.881083
8,50-108,0.14182307,43.42745323,3177.086956
8,50-110,0.23710241,42.40893197,3174.270613
8,50-112,0.08728398,38.20392588,3357.851501
8,50-114,0.029499639,44.36718631,4454.885895
8,52-110,0.033819754,39.28796828,769.1429982
9,42-104,0.131396585,16.28385755,400.1718739
9,44-100,0.268814969,28.39938246,466.7789929
9,44-102,0.143985934,28.39938246,466.7789929
9,44-104,0.241623587,30.60688797,521.1253797
9,44-98,0.135321364,34.91558637,491.1620315
9,46-100,0.107937481,28.90628977,417.9071876
9,46-102,0.135331163,32.21177116,483.5502178
9,46-104,0.156696227,32.6761331,487.2310832
9,46-108,0.071704934,26.73834455,811.2304834
9,46-98,0.104503869,32.70993083,390.2812036
9,48-100,-0.087462815,35.73054187,424.557678
9,48-102,0.229535487,39.83573245,522.1909121
9,48-104,-0.029291131,36.150015,458.3031495
9,48-106,0.22195118,34.47414963,534.6746615
9,48-108,0.010781009,40.62886094,885.0134594
9,48-110,0.121907185,39.27281145,819.9439661
9,48-112,-0.073590421,35.61040458,771.734018
9,50-108,0.086337679,41.08422225,845.4277276
9,50-110,-0.00339344,39.83583347,821.0271902
9,50-112,0.00270317,36.24380435,772.9526451
9,50-114,0.012770498,40.51347047,962.2343296
9,52-110,0.0003239,40.29525581,474.8500731
10,42-104,-0.300511796,17.79860339,348.77214
10,44-100,0.255437833,32.38563622,2354.276009
10,44-102,0.060339531,32.38563622,2354.276009
10,44-104,0.106803202,35.40038357,2647.060805
10,44-98,0.148501997,36.05933843,553.0654558
10,46-100,0.149920419,31.83124033,1936.731848
10,46-102,0.116700839,35.7931771,1881.781978
10,46-104,-0.125095644,36.7579197,1891.194929
10,46-108,0.095899872,28.93247337,2473.232014
10,46-98,0.331177705,33.32473995,424.0520043
10,48-100,0.0967887,39.68624067,2843.401837
10,48-102,0.151688232,44.64727078,2647.643284
10,48-104,-0.046691904,40.22390305,2158.792991
10,48-106,0.087375626,37.47078224,2241.387284
10,48-108,0.027025707,40.77349579,2177.922584
10,48-110,-0.068267639,36.38343816,429.9004088
10,48-112,0.023853248,31.00955773,323.9712838
10,50-108,-0.056064882,38.11682963,436.105531
10,50-110,0.096688853,37.03963294,431.2136457
10,50-112,0.05067731,31.74777686,325.4486754
10,50-114,0.071068016,34.29491288,365.638286
10,52-110,0.204445145,37.2063797,401.3556729
11,42-104,-0.094966061,19.66510493,352.6141345
11,44-100,0.169187345,28.84478678,362.2770572
11,44-102,-0.05722386,28.84478678,362.2770572
11,44-104,-0.084628214,31.32046643,405.3560621
11,44-98,0.204906077,36.30158549,477.0524673
11,46-100,0.148052303,28.89572284,310.6701273
11,46-102,0.094384679,31.73099662,341.0540653
11,46-104,0.066545371,32.59885141,350.1645977
11,46-108,-0.009514713,24.26848049,341.0033554
11,46-98,0.336525845,33.79065565,375.659598
11,48-100,0.190340742,34.10877006,285.7563206
11,48-102,0.237626514,37.71004983,334.4464534
11,48-104,0.275907412,34.09330289,294.1560784
11,48-106,0.108147186,32.18854546,434.4658337
11,48-108,0.141806065,37.72237401,510.2510057
11,48-110,0.068796027,37.0427634,521.4471287
11,48-112,-0.088168156,33.8082328,502.2183469
11,50-108,0.098416075,38.39907092,523.9671418
11,50-110,0.040661134,37.63242974,522.3477061
11,50-112,0.057059862,34.47160743,503.2314965
11,50-114,-0.115765823,38.70104569,625.3259686
11,52-110,-0.008114084,38.51160113,477.0542379
12,42-104,0.160145143,14.93390326,101.5154612
12,44-100,0.085411274,28.93277593,203.0500722
12,44-102,0.16125321,28.93277593,203.0500722
12,44-104,0.278424161,31.24205876,224.525739
12,44-98,0.233227955,34.64092797,208.2484792
12,46-100,0.268710668,29.14143384,186.1742388
12,46-102,0.266167313,32.81678335,302.7676077
12,46-104,-0.101675364,33.33911213,306.3914512
12,46-108,0.251912066,26.62140923,440.861198
12,46-98,0.26215728,32.64755709,179.9642408
12,48-100,0.202148471,37.05357151,233.0041924
12,48-102,0.308548159,41.57757857,402.0405017
12,48-104,0.030796965,37.04626976,343.7729881
12,48-106,0.047177,36.19424524,551.3030253
12,48-108,-0.071839095,40.26058937,675.1400267
12,48-110,0.097976699,38.48806809,682.6614597
12,48-112,-0.064950335,34.14337311,569.8323089
12,50-108,-0.013312417,40.01096252,687.2362953
12,50-110,-0.024473456,39.09085577,683.6870101
12,50-112,0.087435317,34.82150924,570.9860531
12,50-114,-0.017633823,39.28568621,721.4062481
12,52-110,0.163148846,39.74164364,646.9119812
13,42-104,-0.216170443,16.73859135,307.64081
13,44-100,0.12972415,28.81872169,332.7548448
13,44-102,0.078209593,28.81872169,332.7548448
13,44-104,0.122692975,30.98916709,368.558024
13,44-98,0.156151188,34.22209089,347.5358006
13,46-100,0.096003229,29.01324611,282.9292343
13,46-102,0.058892245,32.02114874,305.6386344
13,46-104,-0.011823928,32.83961533,314.7971856
13,46-108,-0.016569731,27.69954555,2000.259102
13,46-98,0.241924038,32.35358402,273.4587898
13,48-100,0.059397331,35.70053327,264.2207783
13,48-102,0.200836382,39.37647632,300.6234354
13,48-104,0.097150702,35.7670926,309.1526421
13,48-106,0.117412373,34.29287706,489.8100441
13,48-108,0.001023556,40.74404538,1906.872368
13,48-110,0.022339445,38.96151983,2016.176631
13,48-112,-0.050297947,35.6932001,2198.768455
13,50-108,-0.004266633,40.41599793,2018.62818
13,50-110,0.018319899,39.5975942,2016.876534
13,50-112,0.194962778,36.40878376,2199.555847
13,50-114,-0.093179878,40.57427665,2816.295992
13,52-110,0.115144149,39.10655836,614.8810134
14,42-104,-0.250649612,16.57537006,398.1810258
14,44-100,0.145793386,26.23901697,294.8119106
14,44-102,0.267800797,26.23901697,294.8119106
14,44-104,0.271221573,28.33990525,330.0069225
14,44-98,0.390444608,32.88120476,376.3682136
14,46-100,0.193839855,27.13358241,260.7177027
14,46-102,0.162075301,30.79994761,306.8731107
14,46-104,0.203442457,31.23643399,309.2051772
14,46-108,0.186536872,23.30773618,385.5959574
14,46-98,0.246986622,31.29036835,301.0442343
14,48-100,0.154438684,33.00222309,181.5659704
14,48-102,0.121746642,37.7681908,260.693049
14,48-104,-0.017252804,33.50895604,227.1172543
14,48-106,0.12839979,32.50314425,430.7001999
14,48-108,0.147941115,37.92610169,603.8634356
14,48-110,-0.048374004,37.17925484,620.1543235
14,48-112,0.133569902,32.93541611,595.8507891
14,50-108,0.250910046,39.05165349,628.6043396
14,50-110,0.127530581,37.89917761,621.4197089
14,50-112,0.112983547,33.74532922,597.2743476
14,50-114,0.070696412,38.78095184,764.3246065
14,52-110,0.256190495,40.6508728,593.521585
15,42-104,0.233663223,16.07034797,264.2371
15,44-100,0.244329463,29.42680565,854.1240527
15,44-102,0.153485227,29.42680565,854.1240527
15,44-104,0.171656457,31.86431821,956.9914615
15,44-98,0.227210125,34.21059148,339.6598691
15,46-100,0.156527697,29.40762603,721.3415686
15,46-102,0.244693203,32.53804541,721.8117919
15,46-104,-0.041605851,33.09002632,722.5152969
15,46-108,-0.07838034,26.2414927,929.1626811
15,46-98,0.219399734,32.17378026,282.5734427
15,48-100,0.084281904,36.77553602,978.8799412
15,48-102,0.082825504,40.55017634,947.3929796
15,48-104,0.065833215,36.22307634,779.1701371
15,48-106,-0.034067786,34.01027268,918.4241963
15,48-108,0.021017062,39.82890484,976.2567129
15,48-110,-0.039095245,37.41526069,455.5787071
15,48-112,-0.023109427,33.72058595,421.6530145
15,50-108,0.012578435,38.80572277,458.2169767
15,50-110,0.012902895,38.03977285,456.2617012
15,50-112,0.000863748,34.42316213,422.4213828
15,50-114,-0.096367232,38.90715455,527.213405
15,52-110,-0.089879391,39.8090116,469.4550967
16,42-104,0.232829626,15.99555519,242.6558134
16,44-100,0.134463824,32.06803991,3000.608643
16,44-102,0.088037129,32.06803991,3000.608643
16,44-104,0.104446681,34.88335895,3374.238485
16,44-98,0.170704989,34.11622062,391.6968548
16,46-100,0.120403745,31.67274963,2469.549988
16,46-102,0.239719162,35.0462158,2392.502804
16,46-104,0.118709851,35.98295207,2403.689998
16,46-108,0.277109544,31.48906711,3598.421181
16,46-98,0.202292571,32.25950372,310.9958242
16,48-100,0.106259128,40.52481718,3742.151849
16,48-102,0.194111178,44.478508,3467.50584
16,48-104,0.390543388,40.66210229,2820.920286
16,48-106,-0.045656446,38.69331914,2856.036546
16,48-108,0.218224673,44.5840701,3023.013452
16,48-110,0.049817315,39.84214384,617.3136993
16,48-112,0.180369989,35.80311884,501.3549394
16,50-108,0.171014251,41.50927541,621.2548587
16,50-110,-0.080000127,40.56280466,618.3923085
16,50-112,0.158822603,36.61386227,502.5683748
16,50-114,0.021819885,39.6648184,590.9741026
16,52-110,0.219305655,40.80649962,291.0593415
17,42-104,-0.055319487,20.32870213,446.8057999
17,44-100,0.254987804,30.09033917,356.0145291
17,44-102,0.119928434,30.09033917,356.0145291
17,44-104,0.126681068,32.60369379,398.691415
17,44-98,0.278624606,36.31194786,398.0825891
17,46-100,0.149964167,29.61739669,309.7376643
17,46-102,0.074186334,32.74761578,407.0147613
17,46-104,-0.022636684,33.23344111,407.6833242
17,46-108,-0.029429695,26.1085749,949.2479994
17,46-98,0.250868434,33.49463037,322.7109634
17,48-100,0.133009956,34.84394758,231.3593825
17,48-102,0.190703028,38.88595735,387.0723131
17,48-104,0.159088556,35.37136747,341.3426391
17,48-106,0.30136302,33.86385213,550.9215064
17,48-108,0.118747484,40.37702649,1166.696968
17,48-110,-0.010676777,38.84121337,1204.931661
17,48-112,-0.0011245,35.29886183,1170.915265
17,50-108,0.075472436,40.29764042,1207.796931
17,50-110,0.101847833,39.55669542,1206.431136
17,50-112,0.068420995,36.10377913,1172.602175
17,50-114,-0.040375097,40.24163429,1509.078785
17,52-110,0.109436839,41.09955907,817.8875588
18,42-104,-0.066129181,18.69963414,344.0368185
18,44-100,0.107077987,34.13565571,3306.505131
18,44-102,0.066691118,34.13565571,3306.505131
18,44-104,0.095390943,36.98265933,3699.423047
18,44-98,0.050080967,35.91452072,742.0388107
18,46-100,0.087183708,33.28658046,2717.093571
18,46-102,0.103742806,36.1874804,2560.699522
18,46-104,-0.183693712,36.72849506,2553.794964
18,46-108,0.111893773,30.12974908,3386.34734
18,46-98,0.037502689,33.33780403,568.9688756
18,48-100,0.181948276,41.22444382,4050.875154
18,48-102,0.12707104,44.5835608,3649.561382
18,48-104,0.061467822,39.7821178,2955.255882
18,48-106,0.047526532,37.7936256,3038.105625
18,48-108,0.127116589,42.63679469,2881.381275
18,48-110,0.058069219,36.66019878,386.5067072
18,48-112,0.168075714,32.73055117,329.7744234
18,50-108,0.054679659,38.28861818,390.538133
18,50-110,-0.023688999,37.23652657,387.0956676
18,50-112,0.038763456,33.37891993,330.4370039
18,50-114,-0.001211558,36.91514285,380.3275662
18,52-110,-0.032956226,38.81860698,345.8837465
19,42-104,0.192495516,16.43515573,281.2983608
19,44-100,0.154871064,28.53290283,377.0997568
19,44-102,0.024207961,28.53290283,377.0997568
19,44-104,0.086699696,30.77179381,421.2987575
19,44-98,0.047521338,34.33061949,386.4152518
19,46-100,0.125113702,28.49554481,319.7094134
19,46-102,0.250868435,31.70474324,367.7045937
19,46-104,0.093191833,32.45009513,373.8787243
19,46-108,0.097246411,25.52983238,482.2965377
19,46-98,0.133129741,32.02278011,303.5790769
19,48-100,0.244156345,35.08297643,339.4573757
19,48-102,0.147375125,39.07334512,408.9816508
19,48-104,0.146362055,35.17918091,347.5254509
19,48-106,0.109347963,33.43463508,409.974029
19,48-108,0.171883272,38.68624225,592.4868223
19,48-110,0.094835852,37.01080106,537.6428381
19,48-112,-0.06616813,33.26141045,492.8917458
19,50-108,-0.089333708,38.49196574,540.2238188
19,50-110,-0.029126848,37.64676462,538.8672946
19,50-112,-0.026091628,33.97686946,494.2692594
19,50-114,0.008382812,38.0307619,624.0083754
19,52-110,0.067555058,38.48053884,415.9359758
20,42-104,0.001008864,14.44896486,52.95071809
20,44-100,0.018125347,26.73896027,336.7025587
20,44-102,-0.016058955,26.73896027,336.7025587
20,44-104,0.098659496,28.7857996,376.2036869
20,44-98,0.153937727,31.24358693,207.7549058
20,46-100,-0.005941879,27.56403092,294.6906668
20,46-102,0.092351096,30.28763479,324.914639
20,46-104,0.041165996,30.83133818,332.5858706
20,46-108,0.030048034,24.59213038,526.0713598
20,46-98,0.15689304,30.37010145,173.2310866
20,48-100,0.091045224,34.93818212,432.4734021
20,48-102,0.233846753,38.10181903,460.5865184
20,48-104,0.201830893,34.82322364,410.7637178
20,48-106,0.112635692,32.638746,657.797835
20,48-108,0.243764416,38.3875203,799.657755
20,48-110,-0.104834023,36.38747009,682.702634
20,48-112,0.127690539,33.40499418,685.8681717
20,50-108,-0.219731093,37.93242001,691.7497708
20,50-110,0.121637375,36.99641781,683.307623
20,50-112,0.17955547,34.09006037,686.5487843
20,50-114,0.025895956,37.40862763,843.0757571
20,52-110,0.128643045,39.39392902,759.3937245
21,42-104,-0.182447128,18.18828085,218.9170477
21,44-100,0.1289635,31.52144233,1141.204384
21,44-102,0.115492552,31.52144233,1141.204384
21,44-104,0.074131674,34.26276913,1282.008174
21,44-98,0.19693642,35.1676513,390.9228707
21,46-100,0.142804305,30.95679301,948.4551865
21,46-102,0.053684981,34.34590989,993.7339053
21,46-104,-0.073987128,35.03387424,999.6565059
21,46-108,0.029127482,30.26466784,1659.972201
21,46-98,0.10926312,32.71988638,311.1896497
21,48-100,0.195843542,38.17772037,1365.777883
21,48-102,0.002700096,42.35877977,1381.530624
21,48-104,0.178963057,38.01120306,1147.659369
21,48-106,0.029933779,35.60007342,1293.076117
21,48-108,0.041646856,42.53645992,1613.985306
21,48-110,-0.067557339,38.83804064,910.8091383
21,48-112,0.024610071,34.73952127,838.1853041
21,50-108,0.097709459,40.36754241,915.0673075
21,50-110,0.058234942,39.3976217,911.8160547
21,50-112,0.016534757,35.36904996,839.3180851
21,50-114,0.034101465,39.61334746,1047.371444
21,52-110,0.237067266,38.36512559,574.0409814
22,42-104,0.03315828,17.41815156,513.1118076
22,44-100,0.060700218,31.50980106,1623.292243
22,44-102,-0.039420033,31.50980106,1623.292243
22,44-104,-0.005090474,34.2020981,1824.258318
22,44-98,0.090081539,35.57179111,578.5099972
22,46-100,0.049305289,31.19436807,1338.683581
22,46-102,0.061113615,34.50674103,1276.461994
22,46-104,0.04618518,35.26586426,1287.363767
22,46-108,0.009973897,27.78185522,1846.05627
22,46-98,-0.023042657,33.18221729,445.9895406
22,48-100,-0.01033556,38.92021931,1809.366151
22,48-102,0.16475153,42.92304735,1657.198448
22,48-104,0.111451458,38.47564067,1358.498289
22,48-106,0.132346957,35.792771,1378.999597
22,48-108,0.120549829,40.42988312,1623.601455
22,48-110,0.104103621,36.78427303,569.2714369
22,48-112,0.072872269,32.5144517,566.4273005
22,50-108,0.051511815,38.35600852,567.516698
22,50-110,0.066955511,37.42875997,570.2117171
22,50-112,0.010480042,33.23949951,567.4851157
22,50-114,0.003110551,36.69551932,700.9724111
22,52-110,0.218161673,38.54935886,304.2174312
23,42-104,-0.012059026,16.82831711,189.3988084
23,44-100,0.200869769,34.09360043,2599.98482
23,44-102,0.15552107,34.09360043,2599.98482
23,44-104,0.164336944,37.17322239,2922.51314
23,44-98,0.31686695,35.22108157,318.2974902
23,46-100,0.039730848,33.78654739,2152.213691
23,46-102,0.269590409,36.78722484,2091.761597
23,46-104,-0.144203845,37.38440045,2099.707908
23,46-108,-0.044079372,31.53381119,3364.086016
23,46-98,0.223902653,33.49832467,265.095312
23,48-100,0.163167218,43.30999547,3272.234475
23,48-102,0.153475232,46.62058063,3041.553736
23,48-104,0.151188653,41.60482976,2486.504577
23,48-106,-0.092040452,38.76666863,2558.616713
23,48-108,-0.100723155,43.89565177,2937.206149
23,48-110,0.070075488,37.60545471,868.883852
23,48-112,0.14201707,33.58180195,799.1457632
23,50-108,0.047265432,39.35283983,877.2176155
23,50-110,-0.027578397,38.26904693,869.9263796
23,50-112,-0.055290036,34.3283432,800.3186067
23,50-114,-0.043523428,37.90256159,977.4597816
23,52-110,-0.007759858,39.27748493,494.0648681
24,42-104,0.032928186,16.21181337,215.8063969
24,44-100,0.193386019,27.72137676,296.1332113
24,44-102,0.117955421,27.72137676,296.1332113
24,44-104,0.09315668,29.8118592,328.3760087
24,44-98,0.112914718,33.03610498,390.2145325
24,46-100,0.034039883,27.84916317,253.8221885
24,46-102,0.035843735,31.3076494,300.8572411
24,46-104,0.036032213,31.84098275,300.6929114
24,46-108,-0.031829085,24.37812545,382.6856778
24,46-98,0.059933022,31.02091744,304.3850398
24,48-100,0.130778379,34.30929174,271.7525599
24,48-102,0.05710081,38.68950501,340.0638424
24,48-104,0.020523265,35.63506607,551.8489585
24,48-106,0.097802602,34.24718929,619.8559208
24,48-108,0.003716307,38.99022324,748.0155951
24,48-110,0.085580673,37.18142758,791.591455
24,48-112,-0.012261041,33.1602313,788.2600343
24,50-108,-0.164973686,38.86550802,796.4814417
24,50-110,-0.098243756,37.79515644,792.3630595
24,50-112,0.045690843,33.85067626,789.1280894
24,50-114,0.073317386,36.54986037,584.732917
24,52-110,-0.17984354,40.7806838,885.4474864
25,42-104,-0.080787211,15.79320125,109.5320217
25,44-100,0.162381105,28.29668466,382.84663
25,44-102,-0.000106356,28.29668466,382.84663
25,44-104,0.020047427,30.48131619,427.5838057
25,44-98,0.101762691,33.93019556,208.4518604
25,46-100,0.11428923,28.3232768,324.6667984
25,46-102,-0.066611589,32.48940142,449.7055373
25,46-104,-0.017546299,33.28170844,454.1535427
25,46-108,-0.050024338,26.99345516,705.5312879
25,46-98,0.168517548,31.80627693,169.9777561
25,48-100,0.248219105,35.20078847,446.4775081
25,48-102,0.242488934,40.59028644,618.8092777
25,48-104,0.073530724,36.68644279,538.5471929
25,48-106,0.057724956,33.2727019,552.1440327
25,48-108,-0.043820659,39.4967642,732.390109
25,48-110,-0.017672096,37.93199489,568.3652103
25,48-112,-0.024571925,32.88389773,411.2694034
25,50-108,0.123796552,39.54927037,573.5227184
25,50-110,0.19293543,38.73315574,571.6637356
25,50-112,0.084884177,33.78520368,414.9802444
25,50-114,-0.012385463,37.25882895,478.4368777
25,52-110,0.316220524,38.06523252,342.4910635
26,42-104,-0.114044354,16.57855784,294.9209116
26,44-100,0.14650033,28.6449732,406.2355147
26,44-102,0.17293659,28.6449732,406.2355147
26,44-104,0.150213812,30.90997968,454.2915576
26,44-98,0.279441372,34.31808853,564.6106374
26,46-100,0.015942213,29.20004511,355.5702672
26,46-102,0.219828999,32.50539922,369.4294021
26,46-104,-0.019416624,33.1333947,374.4593233
26,46-108,0.155292862,27.03856299,452.9103607
26,46-98,0.128043137,32.75253253,448.4074998
26,48-100,0.111538982,36.21575201,389.0810946
26,48-102,0.241409467,40.29681981,405.6809436
26,48-104,0.054541888,36.35674114,363.9765664
26,48-106,-0.018581076,33.32231375,380.9110941
26,48-108,-0.085891816,39.98480054,530.3315241
26,48-110,0.103880213,38.38924426,557.386955
26,48-112,0.0209193,34.57986299,561.8253386
26,50-108,0.201908717,39.93255515,560.912423
26,50-110,-0.093688739,39.13503456,558.4761074
26,50-112,0.055781963,35.41887708,563.050635
26,50-114,-0.05847861,39.50753102,683.2630589
26,52-110,0.318643471,39.11621101,345.4200708
27,42-104,0.168493084,19.05841227,546.919654
27,44-100,0.108138716,30.34093751,517.2107768
27,44-102,0.096573147,30.34093751,517.2107768
27,44-104,0.039521475,32.88981665,579.5865921
27,44-98,0.001037789,36.51614696,510.3456137
