iteration,grid,meancor.lin,mean.mean,mean.var
11,48-100,-0.012539878,2.943225553,3.747520044
11,48-92,0.071648322,5.520478583,7.847600665
11,48-94,-0.068725215,5.065361492,7.431369754
11,48-96,0.120470914,4.914827006,7.263638677
11,48-98,0.110018652,5.018300697,7.980737996
11,50-96,0.252408222,4.493651981,7.533289375
11,50-98,0.178392336,3.905844489,7.036650102
12,42-88,0.039586376,1.565050395,0.646514972
12,42-90,0.049692295,1.45341234,0.581336703
12,44-88,0.192989657,2.306858262,1.544776584
12,44-90,0.118490302,3.155536258,2.743816822
12,44-92,0.040221554,3.058501283,2.688037566
12,44-94,-0.048412186,3.319254458,3.143017462
12,46-90,0.200840589,4.714407928,5.125326346
12,46-92,0.166064261,4.449941477,5.025003848
12,46-94,0.065807477,4.377888836,5.101637772
12,46-96,0.112693234,4.442216044,5.454519035
12,48-100,0.198688885,2.958166453,3.655486485
12,48-92,0.18816853,5.366062226,6.57870299
12,48-94,-0.041005854,4.967609986,6.246740177
12,48-96,0.093366068,4.840592851,6.212176753
12,48-98,0.046071654,4.864456718,6.550281485
12,50-96,0.145762993,4.316734488,5.890902842
12,50-98,0.067074719,3.718936026,5.239193874
13,42-88,0.179907875,1.519184829,0.350537745
13,42-90,-0.010707622,1.399686568,0.330639449
13,44-88,0.096259719,2.362565176,1.528106785
13,44-90,0.298515855,3.296294986,7.829135205
13,44-92,0.222733137,3.273545191,8.46561373
13,44-94,-0.063608778,3.645755414,10.47978548
13,46-90,0.286823108,4.891187602,9.423133757
13,46-92,0.322922127,4.768967593,10.41302643
13,46-94,0.078761201,4.708776175,10.50661483
13,46-96,0.127182445,4.753508939,11.32855762
13,48-100,-0.029468931,3.106875632,6.219220253
13,48-92,0.108370613,5.873470468,14.32482162
13,48-94,-0.051781037,5.254607952,11.86819918
13,48-96,0.089545253,5.086219386,11.70113441
13,48-98,0.100718922,5.187156722,13.52274185
13,50-96,0.068851003,4.362244457,5.359009177
13,50-98,-0.019187617,3.810617709,4.931641977
14,42-88,0.192618595,1.590997416,0.469543895
14,42-90,0.239012934,1.474229894,0.416211132
14,44-88,0.103113216,2.397885453,1.288982457
14,44-90,0.206345548,3.416584325,4.842983775
14,44-92,0.085707413,3.328007236,4.758779285
14,44-94,0.106157906,3.646706169,5.813977906
14,46-90,0.15242902,4.936849568,6.194646805
14,46-92,0.249242843,4.576294237,5.626573233
14,46-94,-0.011268657,4.488477944,5.645907092
14,46-96,0.173748641,4.58652678,6.151089003
14,48-100,0.080036336,2.957067344,3.089802035
14,48-92,0.258585441,5.550592915,7.6445203
14,48-94,0.139025706,5.134728579,6.989270012
14,48-96,0.118777895,5.01854394,6.987547152
14,48-98,0.154137241,5.080609639,7.692871817
14,50-96,0.046848181,4.223372835,3.827898169
14,50-98,0.045669153,3.668040242,3.324104698
15,42-88,0.053622808,1.529416405,0.370547879
15,42-90,0.039027197,1.416633305,0.3403031
15,44-88,0.257345927,2.329660322,1.174640017
15,44-90,0.154263095,3.182037725,2.001859308
15,44-92,0.146558321,3.126885724,2.326374157
15,44-94,0.154482151,3.405961026,2.790688023
15,46-90,0.28663978,4.716247079,3.390866464
15,46-92,0.179628301,4.500854248,3.926151983
15,46-94,0.065777452,4.467863323,4.232443077
15,46-96,0.074734752,4.472460953,4.455441156
15,48-100,-0.143833002,3.027878295,4.403965219
15,48-92,0.204097816,5.446594226,5.310345139
15,48-94,-0.092050485,5.050084452,5.259295998
15,48-96,0.101137826,4.852558551,5.134157543
15,48-98,0.136170444,4.901190584,5.781274593
15,50-96,-0.041873727,4.282965937,4.828556246
15,50-98,0.013604235,3.6762204,4.493696318
16,42-88,0.005957765,1.556274252,0.461323706
16,42-90,0.031417117,1.446829847,0.401737674
16,44-88,0.245448799,2.325923058,1.283211863
16,44-90,0.162666465,3.172164489,4.65532827
16,44-92,0.098616778,3.115136458,4.53566299
16,44-94,0.208950146,3.41717294,5.533594068
16,46-90,0.211804132,4.758766739,6.603302834
16,46-92,0.232637064,4.540344297,6.236584984
16,46-94,0.112290434,4.493506535,6.328671433
16,46-96,0.114171766,4.56131857,6.691617034
16,48-100,0.097393845,3.233954074,3.482528253
16,48-92,0.028980883,5.530334801,8.409482516
16,48-94,0.006119982,5.15954466,7.660636848
16,48-96,0.01274239,5.025654548,7.48520146
16,48-98,0.173372212,5.07804666,8.126888366
16,50-96,0.188353454,4.528504915,5.00278117
16,50-98,0.046129831,3.921543555,4.161085038
17,42-88,0.127949365,1.48224967,0.348492273
17,42-90,0.009920293,1.38763713,0.319280936
17,44-88,-0.040035601,2.314074177,1.341641705
17,44-90,0.250608267,3.206226444,4.156377397
17,44-92,0.216815675,3.170770586,4.337903931
17,44-94,0.186582004,3.508462691,5.335690737
17,46-90,0.287486159,4.689400108,5.530786094
17,46-92,0.273264368,4.501175136,5.759198429
17,46-94,0.030925546,4.485019289,6.403919086
17,46-96,0.256215823,4.60644457,6.955452443
17,48-100,-0.073471279,3.246234845,4.910856749
17,48-92,0.235868866,5.508424824,7.866939538
17,48-94,0.097200244,5.108782238,7.532476167
17,48-96,0.190968376,5.012331109,7.525123922
17,48-98,0.158968658,5.026541134,8.071746574
17,50-96,0.200616551,4.371210636,5.134644759
17,50-98,0.230660689,3.760393019,4.419064194
18,42-88,0.043890865,1.511415125,0.468958197
18,42-90,0.149575329,1.379549146,0.410211425
18,44-88,-0.029419283,2.296400242,1.228854558
18,44-90,0.201400209,3.176214569,3.045357161
18,44-92,0.203582075,3.103413791,2.98783516
18,44-94,0.257668343,3.382633461,3.596876935
18,46-90,0.251735709,4.832778212,4.542840206
18,46-92,0.212448823,4.59780787,4.607392127
18,46-94,0.033621065,4.506443727,4.728046971
18,46-96,0.036910199,4.54270421,5.008213767
18,48-100,-0.083823537,2.960855799,3.644688029
18,48-92,0.115419818,5.647331162,6.197903996
18,48-94,-0.121510211,5.134120706,5.923499512
18,48-96,0.04220122,4.955582006,5.82792121
18,48-98,0.043992293,4.984811477,6.473778198
18,50-96,-0.025696143,4.402314601,4.707974935
18,50-98,-0.017936849,3.765756612,4.393928529
19,42-88,0.064361722,1.539955138,0.405126891
19,42-90,0.003273617,1.434267003,0.362456471
19,44-88,-0.022225086,2.288050465,1.223959562
19,44-90,0.090035277,3.221608984,5.086717099
19,44-92,0.123281555,3.160793249,5.089885625
19,44-94,0.054890295,3.479373234,6.261541292
19,46-90,0.117067446,4.87623208,6.787828463
19,46-92,0.163126152,4.681013076,7.010948742
19,46-94,0.121689232,4.634909546,7.187419245
19,46-96,0.146357793,4.715213894,7.749274547
19,48-100,0.028909832,3.340427401,5.241278764
19,48-92,0.181633106,5.757897619,9.597559094
19,48-94,0.059576176,5.322169203,8.852905319
19,48-96,0.114525702,5.195121379,8.794568236
19,48-98,0.21889994,5.210794125,9.571557275
19,50-96,0.072457478,4.697387915,5.954887089
19,50-98,0.208559685,3.950363275,4.928992804
20,42-88,0.14693507,1.560223834,0.385613576
20,42-90,0.261874164,1.441302798,0.352747383
20,44-88,0.232726416,2.312177787,1.481228012
20,44-90,0.264250684,3.370440464,6.869190032
20,44-92,0.05793352,3.380803628,7.587960104
20,44-94,0.019533043,3.734575523,9.381520633
20,46-90,0.185066307,5.066547335,9.772568669
20,46-92,0.16724451,4.913173134,10.17483451
20,46-94,0.088673808,4.846609194,10.34676751
20,46-96,0.121528919,4.912311435,11.24130615
20,48-100,0.057589086,3.321600454,6.439960104
20,48-92,0.198510142,6.043218947,13.93197112
20,48-94,0.108551936,5.535171061,12.25965123
20,48-96,0.144967583,5.363229248,12.18891588
20,48-98,0.09466836,5.499963866,14.17177887
20,50-96,0.09336177,4.622723164,7.251824021
20,50-98,0.119045437,3.976902724,6.875524868
21,42-88,0.202857914,1.569862443,0.417504638
21,42-90,0.049764327,1.471341836,0.381507506
21,44-88,3.89E-06,2.350886144,1.221585726
21,44-90,0.162631301,3.40843539,5.573371785
21,44-92,0.059503562,3.336061404,5.434369861
21,44-94,0.042781555,3.671794592,6.675420788
21,46-90,0.27597483,5.027001948,7.535963698
21,46-92,0.216443743,4.776321683,7.090171624
21,46-94,0.02770559,4.711305027,7.515220192
21,46-96,0.216793188,4.748635736,8.008242762
21,48-100,0.007475296,3.20957501,4.648759807
21,48-92,0.149638748,5.864239395,9.783773074
21,48-94,-0.038133548,5.387036417,9.25516054
21,48-96,0.168205399,5.214375062,9.092554158
21,48-98,0.151863422,5.297411349,10.30790789
21,50-96,-0.01893993,4.535639002,5.915950846
21,50-98,0.212992984,3.874767063,5.281809389
22,42-88,0.282057147,1.411675303,0.337815144
22,42-90,0.173764508,1.329755525,0.325485972
22,44-88,-0.033789973,2.221278066,1.049995406
22,44-90,0.193047676,3.319490081,3.500766867
22,44-92,0.144186364,3.312901151,3.799858547
22,44-94,0.019431696,3.715147351,4.661039864
22,46-90,0.125024348,4.871414047,5.052814329
22,46-92,0.184017555,4.734844331,5.681701879
22,46-94,0.157005638,4.713697316,5.948686975
22,46-96,0.150275834,4.785797762,6.328963869
22,48-100,-0.062720093,3.303323831,5.405865386
22,48-92,0.23684001,5.889488753,7.822332982
22,48-94,-0.127476597,5.393309457,7.536839496
22,48-96,0.100655511,5.235310904,7.407910106
22,48-98,0.08944064,5.287411462,8.20114455
22,50-96,-0.013390456,4.441798203,5.707328129
22,50-98,0.007796933,3.753318662,5.042120461
23,42-88,0.329132535,1.562955208,0.318033504
23,42-90,0.078198983,1.436650094,0.287867909
23,44-88,0.003744218,2.306310633,1.188740323
23,44-90,0.275320639,3.073775808,3.680658115
23,44-92,0.206793013,3.075256985,3.955091909
23,44-94,0.218704108,3.356259605,4.875431071
23,46-90,0.265379558,4.818453946,7.957027745
23,46-92,0.273326039,4.671211447,7.961954298
23,46-94,0.01317064,4.574292247,8.075634001
23,46-96,0.15466597,4.662739522,8.751234586
23,48-100,0.018013056,3.227083086,4.484904791
23,48-92,0.090485886,5.709347533,10.88466759
23,48-94,0.102954055,5.19881299,9.31569887
23,48-96,0.211890781,5.076765263,9.263131808
23,48-98,0.118944719,5.156737534,10.55480387
23,50-96,0.113893126,4.658111688,8.437428511
23,50-98,0.175042369,4.006685881,7.628742169
24,42-88,0.111748985,1.505508739,0.382531595
24,42-90,0.03342306,1.40132181,0.35943011
24,44-88,0.058381257,2.282496231,1.547421556
24,44-90,0.188428606,3.327077695,5.426022146
24,44-92,0.148963623,3.329056852,5.492686382
24,44-94,0.066179052,3.698327878,6.777005387
24,46-90,0.24453483,4.882571546,7.162056326
24,46-92,0.077913644,4.70649751,7.018628873
24,46-94,0.189920234,4.651452755,7.193898557
24,46-96,0.228941008,4.704574164,7.439567364
24,48-100,0.26466008,3.214546358,4.879975126
24,48-92,0.228564697,5.751190747,9.503803316
24,48-94,0.126374498,5.313902741,9.079838075
24,48-96,0.126976838,5.137728371,8.701200732
24,48-98,0.154869779,5.296462326,9.938308876
24,50-96,0.049544272,4.363473097,5.550949788
24,50-98,0.204296075,3.804399527,5.102477353
25,42-88,0.185333268,1.580087537,0.547840805
25,42-90,0.088471345,1.484366264,0.657690146
25,44-88,0.049511801,2.37683466,1.755723013
25,44-90,0.022894356,3.424789473,4.874877489
25,44-92,0.142384997,3.348007937,4.674300469
25,44-94,0.007930588,3.680352638,5.675281226
25,46-90,0.104301356,5.089098632,6.943134085
25,46-92,0.158139979,4.827853771,6.715446173
25,46-94,-0.003108366,4.775505341,6.867044757
25,46-96,0.132901753,4.890365998,7.141685999
25,48-100,-0.026456465,3.114158098,3.639609595
25,48-92,0.319407539,5.858638852,8.882747464
25,48-94,0.160522443,5.345660189,7.887229736
25,48-96,0.200380668,5.23270356,7.583308496
25,48-98,0.219438714,5.292293715,8.518685668
25,50-96,0.071787088,4.519377942,5.375274715
25,50-98,0.125986198,3.875111946,5.001326537
26,42-88,0.238989681,1.531589721,0.458824466
26,42-90,0.044750064,1.434080502,0.429746265
26,44-88,0.090939679,2.221634242,0.988953023
26,44-90,0.185708591,3.18540922,3.093310958
26,44-92,0.322664164,3.176914599,4.136886492
26,44-94,0.181355814,3.489719967,5.041887126
26,46-90,0.277869791,4.713988223,4.812971008
26,46-92,0.237783507,4.56072383,5.743530786
26,46-94,0.019283235,4.504840958,5.92008575
26,46-96,0.184607658,4.543572702,6.315434029
26,48-100,0.105756481,3.130769832,5.477912003
26,48-92,0.126448922,5.536812123,7.793927138
26,48-94,-0.114695504,5.13668038,7.288370791
26,48-96,0.114856878,4.962651118,7.174497378
26,48-98,0.152130219,5.049967516,8.227288934
26,50-96,0.132024184,4.294895201,4.986003147
26,50-98,0.139274799,3.671899725,4.529520572
27,42-88,0.157245595,1.555412567,0.541584798
27,42-90,0.084339275,1.448614804,0.490899522
27,44-88,0.217596629,2.270190151,0.981232388
27,44-90,0.204946765,3.13340224,2.932842464
27,44-92,0.181834466,3.088783844,3.37207561
27,44-94,0.02415233,3.360461588,4.054580491
27,46-90,0.197327178,4.755371303,4.689050538
27,46-92,0.355962038,4.590022321,5.158358691
27,46-94,0.074202038,4.491367914,5.259241894
27,46-96,0.11873329,4.518736824,5.581836808
27,48-100,0.036867564,3.145662569,4.314618977
27,48-92,0.28345917,5.586603751,6.941915171
27,48-94,0.054564807,5.156131062,6.420169603
27,48-96,0.090138844,4.98017506,6.325663159
27,48-98,0.05909392,5.056312602,7.174971935
27,50-96,0.143166094,4.481229882,4.914397446
27,50-98,0.04318285,3.869040079,4.424101898
28,42-88,0.425084786,1.548250986,0.530275309
28,42-90,0.044368928,1.438877556,0.489923435
28,44-88,0.396439429,2.308687462,1.249663128
28,44-90,0.293708954,3.363731748,3.20592564
28,44-92,0.319772691,3.313362223,3.501567239
28,44-94,0.051331081,3.641285007,4.154142524
28,46-90,0.138241959,4.895495455,5.166843006
28,46-92,0.374600475,4.603252327,5.145450994
28,46-94,-0.036268284,4.521571777,5.15667281
28,46-96,0.183187704,4.562332477,5.50109732
28,48-100,-0.076366999,2.950013282,3.566019283
28,48-92,0.184244562,5.600279049,6.796445294
28,48-94,0.141455508,5.186004307,6.408131963
28,48-96,0.253893712,5.0030874,6.290797214
28,48-98,0.205137145,5.0600544,6.713727225
28,50-96,0.205657193,4.177793272,4.706526471
28,50-98,-0.015054993,3.573689249,3.967393843
29,42-88,-0.001162842,1.516388348,0.30671841
29,42-90,0.103775105,1.402117404,0.278848744
29,44-88,0.173492459,2.327050359,1.095102158
29,44-90,0.18958173,3.362767685,5.000286151
29,44-92,0.178046455,3.345915315,5.332287812
29,44-94,0.14794615,3.734250661,6.591685913
29,46-90,0.25549092,4.890048697,6.393611585
29,46-92,0.210651613,4.731623141,6.848365176
29,46-94,0.084692602,4.661019307,6.910865658
29,46-96,0.167834585,4.693620654,7.434478232
29,48-100,0.056540694,3.087535217,4.816439526
29,48-92,0.176893696,5.814444191,9.453328673
29,48-94,-0.253197285,5.272043854,8.415422299
29,48-96,0.050100787,5.085542321,8.317767373
29,48-98,-0.047918702,5.203343984,9.329197903
29,50-96,-0.020093564,4.257053198,4.751044054
29,50-98,-0.021097804,3.711697074,4.185523599
30,42-88,-0.036925318,1.542418227,0.382069489
30,42-90,-0.025657452,1.436357786,0.369449838
30,44-88,0.215567052,2.277345628,0.981243255
30,44-90,0.215929921,3.17055523,3.332911682
30,44-92,0.21372162,3.211593574,4.27511177
30,44-94,0.050508161,3.541948621,5.248222293
30,46-90,0.186041503,4.989613321,6.28005222
30,46-92,0.220775829,4.802991433,6.981273315
30,46-94,0.007804578,4.75784864,7.116275159
30,46-96,0.1872954,4.813857724,7.714481042
30,48-100,0.071057875,3.259896929,5.834417008
30,48-92,0.177004833,5.887055856,9.556047854
30,48-94,0.04669417,5.460230324,8.826844521
30,48-96,0.1335925,5.279109732,8.76696823
30,48-98,0.105656949,5.317624081,9.201762836
30,50-96,0.080795568,4.714864868,6.979874046
30,50-98,0.012701067,3.984740244,5.447502281
31,42-88,0.050890883,1.507057283,0.359639439
31,42-90,0.105627005,1.408031072,0.33817708
31,44-88,0.145411674,2.264880833,0.99414229
31,44-90,0.221136771,3.145266165,3.628389904
31,44-92,0.199506277,3.101264137,3.681676174
31,44-94,-0.057772393,3.400417389,4.471054445
31,46-90,0.275325474,4.8454125,5.882767831
31,46-92,0.321813566,4.562541161,5.498319365
31,46-94,0.022657597,4.50365212,5.731617998
31,46-96,0.108704743,4.521189817,6.106713203
31,48-100,0.076363892,2.84867808,2.737103841
31,48-92,0.318002574,5.56064032,7.506899257
31,48-94,0.111876082,5.075463111,6.694574653
31,48-96,0.081604507,4.881817878,6.541460658
31,48-98,0.099587666,4.858419612,6.621567387
31,50-96,0.162412926,4.327019731,4.660854319
31,50-98,-0.000684334,3.605783325,3.339559072
32,42-88,0.192647812,1.497598824,0.583903686
32,42-90,0.253439353,1.389856728,0.531534842
32,44-88,0.006453561,2.275702245,1.6418171
32,44-90,0.268516606,3.190916789,3.73569814
32,44-92,0.213631823,3.196462146,4.123497171
32,44-94,0.095742808,3.529894961,5.041705148
32,46-90,0.213465842,4.881996651,5.933009979
32,46-92,0.182617539,4.797796776,6.500554983
32,46-94,0.103656598,4.774233413,6.619499025
32,46-96,0.160516102,4.829057002,6.874149846
32,48-100,0.113956716,3.576506443,8.035602851
32,48-92,0.151810012,5.970446547,8.808984585
32,48-94,-0.225751655,5.546420594,9.746001687
32,48-96,0.10088633,5.367454032,9.517568984
32,48-98,0.209622554,5.521131618,10.05649722
32,50-96,0.134703783,4.866395264,8.634273978
32,50-98,0.052673606,4.22407788,7.290328502
33,42-88,0.193944248,1.540338351,0.321916107
33,42-90,0.018954089,1.427103315,0.280811702
33,44-88,0.045738703,2.229880571,1.071161612
33,44-90,0.290897627,3.320657223,3.571617701
33,44-92,0.05488053,3.275335358,3.655266282
33,44-94,0.209506296,3.607579253,4.49448751
33,46-90,0.311792389,4.940919437,5.553813329
33,46-92,0.323835443,4.754317878,5.74487688
33,46-94,0.039832178,4.710603323,6.023099807
33,46-96,0.145849778,4.884464797,6.870835114
33,48-100,0.023176493,3.36531548,6.055428293
33,48-92,0.133364606,5.802867716,7.889404506
33,48-94,0.113226013,5.377834001,7.986429175
33,48-96,0.101019148,5.315601915,8.28249632
33,48-98,0.185868613,5.4969782,9.391991087
33,50-96,-0.027554476,4.646332284,7.120541093
33,50-98,0.046008063,4.053387902,6.608806777
34,42-88,0.308562455,1.508143017,0.293416519
34,42-90,0.132929373,1.429558462,0.30838079
34,44-88,0.138916316,2.311063197,1.436430664
34,44-90,0.330458285,3.197131597,2.954217548
34,44-92,0.171578717,3.208866683,4.169227653
34,44-94,0.098973173,3.522265903,5.121432838
34,46-90,0.193728565,4.761683864,4.730632343
34,46-92,0.192258958,4.63540442,6.157015861
34,46-94,0.093928002,4.530794737,6.313076425
34,46-96,0.180536621,4.625089965,6.735923678
34,48-100,0.068836791,3.203188814,7.535218433
34,48-92,0.042341615,5.633159577,8.357261074
34,48-94,0.046839949,5.155360606,8.537786079
34,48-96,0.085685863,5.022482067,8.373927005
34,48-98,0.320647548,5.045801747,8.933976358
34,50-96,0.239168297,4.373343311,6.595410181
34,50-98,0.116349196,3.727949802,5.75150621
