iteration,grid,meancor.lin,mean.mean,mean.var
1,52-106,0.011516544,2.677470216,5.677531366
1,52-110,-0.000435215,4.135354347,7.503888697
1,52-112,-0.05071851,4.869241131,11.04046686
1,52-114,-0.083775306,5.186849692,12.10476772
1,54-108,-0.086095492,4.255830061,8.388744991
1,54-110,-0.106708957,4.468372806,9.878762261
1,54-112,0.01351537,4.869241131,11.04046686
1,54-114,-0.040669446,4.869241131,11.04046686
1,54-116,-0.114571712,5.884512891,14.06633301
2,52-106,0.233682798,2.889983035,17.4368466
2,52-110,0.059781526,4.563516311,15.20802644
2,52-112,0.023755895,5.197666604,17.06509686
2,52-114,3.10E-05,5.248981883,10.03364896
2,54-108,0.050892992,4.59657339,17.00280237
2,54-110,0.102508394,4.748212765,15.21280198
2,54-112,-0.066050619,5.197666604,17.06509686
2,54-114,-0.009311969,5.197666604,17.06509686
2,54-116,-0.002956081,5.953532752,11.5760935
3,52-106,-0.009196448,2.397205458,2.617709404
3,52-110,-0.093277906,4.309778921,13.50189976
3,52-112,-0.159465741,4.830410006,14.37816147
3,52-114,-0.132913584,5.107892732,15.74499737
3,54-108,-0.062749867,4.0424835,5.888022969
3,54-110,-0.114526406,4.448860553,12.817636
3,54-112,-0.080423505,4.830410006,14.37816147
3,54-114,-0.073715914,4.830410006,14.37816147
3,54-116,-0.017752213,5.768406652,18.13161348
4,52-106,0.018282029,2.282710915,1.994074494
4,52-110,0.156174333,3.837872815,4.786246122
4,52-112,0.005598298,4.492656105,5.679076988
4,52-114,0.025629594,4.666806448,5.884713621
4,54-108,0.015093164,3.775520239,5.008661369
4,54-110,-0.032809566,4.12453732,5.081736091
4,54-112,0.083890959,4.492656105,5.679076988
4,54-114,0.03901058,4.492656105,5.679076988
4,54-116,0.06842677,5.291854895,6.806348512
5,52-106,0.02393349,2.256611841,2.034308185
5,52-110,-0.073856742,4.130072404,7.554096337
5,52-112,-0.126793088,4.813296246,11.27802694
5,52-114,-0.05406202,5.067290825,12.15215813
5,54-108,0.044684491,4.252436911,8.347958217
5,54-110,0.054067168,4.403153051,10.04816144
5,54-112,-0.113190298,4.813296246,11.27802694
5,54-114,-0.092233213,4.813296246,11.27802694
5,54-116,-0.007619033,5.7640242,14.11699874
6,52-106,0.151707159,2.212912981,1.923988771
6,52-110,0.031733443,4.080324899,8.439965485
6,52-112,0.046463686,4.567015673,9.129852721
6,52-114,0.087252105,4.923520963,10.29639783
6,54-108,0.131431567,4.1191163,9.130327205
6,54-110,0.217420185,4.173612536,8.138524934
6,54-112,-0.036960475,4.567015673,9.129852721
6,54-114,0.05968689,4.567015673,9.129852721
6,54-116,0.085037304,5.563652622,11.94986832
7,52-106,0.023013007,2.359218102,3.872448961
7,52-110,0.035276256,4.486264111,12.61418479
7,52-112,0.014675365,5.079236347,14.04721907
7,52-114,0.0006663,5.430241103,15.21153214
7,54-108,-0.024733025,4.589917747,13.86656984
7,54-110,-0.085117997,4.665977264,12.53444235
7,54-112,-0.092756066,5.079236347,14.04721907
7,54-114,-0.029212654,5.079236347,14.04721907
7,54-116,-0.105721702,6.177962466,17.6534879
8,52-106,-0.083197942,2.908405091,4.752634575
8,52-110,0.000591721,4.208452238,6.831127882
8,52-112,-0.034654357,4.727265746,8.439779773
8,52-114,-0.031985659,4.834188323,8.244863132
8,54-108,0.077310784,4.232367473,7.051537342
8,54-110,-0.020773006,4.358052005,7.607854568
8,54-112,-0.120954097,4.727265746,8.439779773
8,54-114,0.052460378,4.727265746,8.439779773
8,54-116,0.010902903,5.488455487,9.58090351
9,52-106,0.071252271,2.157738102,1.82675946
9,52-110,-0.086548059,3.938837108,4.75007571
9,52-112,-0.135386351,4.404562632,5.511779358
9,52-114,-0.057922021,4.691897605,6.048429238
9,54-108,0.114886119,3.928701697,4.52052068
9,54-110,0.06912229,4.054416065,4.988585449
9,54-112,0.134627594,4.404562632,5.511779358
9,54-114,0.003726678,4.404562632,5.511779358
9,54-116,-0.097036234,5.32682364,7.024130672
10,52-106,0.002124527,2.312704877,1.834485851
10,52-110,0.02377046,3.834426194,5.983193899
10,52-112,0.092578485,4.369076779,7.092401331
10,52-114,-0.042464997,4.62448279,7.736612295
10,54-108,-0.041574133,3.839874451,6.407006908
10,54-110,0.164903811,4.025405375,6.360445329
10,54-112,0.214259794,4.369076779,7.092401331
10,54-114,0.12685356,4.369076779,7.092401331
10,54-116,0.31252783,5.259977043,8.992999138
11,52-106,0.087676567,2.234016131,1.881404129
11,52-110,-0.057315612,3.754118017,5.38326688
11,52-112,0.108808367,4.359329276,8.058797752
11,52-114,-0.084823695,4.583183528,8.878921757
11,54-108,-0.073839538,3.75742155,5.63672512
11,54-110,-0.02148058,3.990685092,7.196333257
11,54-112,0.128202551,4.359329276,8.058797752
11,54-114,-0.084665602,4.359329276,8.058797752
11,54-116,0.176786939,5.194356413,10.31739217
12,52-106,-0.082088015,2.701935638,7.267730276
12,52-110,-0.03569475,4.236247119,12.15739035
12,52-112,0.093325436,4.925831995,13.4210631
12,52-114,0.066947827,5.196646456,15.00300295
12,54-108,0.03111291,4.316823199,13.4656539
12,54-110,0.017314498,4.485809721,11.96057939
12,54-112,0.00247687,4.925831995,13.4210631
12,54-114,-0.002829233,4.925831995,13.4210631
12,54-116,0.137562539,5.911380475,17.37345795
13,52-106,0.011950042,2.658301466,5.582385534
13,52-110,0.170492577,4.21140858,8.170062232
13,52-112,0.03027441,4.811164261,10.31308603
13,52-114,0.187113188,4.937413064,9.428062825
13,54-108,0.042186231,4.30994882,9.116351739
13,54-110,0.065996359,4.394832157,9.222275573
13,54-112,0.054443685,4.811164261,10.31308603
